Line,set(),{'la_1'},{'a_2'},{'i_1'},{'o_1'},"{'i_1', 'o_1'}",{'e_2'},"{'a_2', 'e_2'}","{'a_2', 'i_1'}",{'la_2'},{'a_3'},"{'a_3', 'e_2'}","{'a_2', 'a_3', 'e_2'}","{'o_1', 'e_2'}"
1060,10.0,0,19.200000000000024,11.799999999999994,17.4,70.7,10.499999999999998,45.90000000000012,18.000000000000007,0,10.1,10.399999999999999,18.800000000000004,
1061,10.0,0,19.200000000000024,11.799999999999994,17.4,70.7,10.499999999999998,45.90000000000012,18.000000000000007,0,10.1,10.399999999999999,18.800000000000004,
1062,10.0,0,19.200000000000024,11.799999999999994,17.4,70.8,10.499999999999998,45.90000000000012,18.000000000000007,0,10.1,10.399999999999999,18.800000000000004,
1063,10.0,0,19.200000000000024,11.799999999999994,17.4,70.89999999999999,10.499999999999998,45.90000000000012,18.000000000000007,0,10.1,10.399999999999999,18.800000000000004,
1064,10.0,0,19.200000000000024,11.799999999999994,17.4,70.99999999999999,10.499999999999998,45.90000000000012,18.000000000000007,0,10.1,10.399999999999999,18.800000000000004,
1065,10.0,0,19.200000000000024,11.799999999999994,17.4,71.09999999999998,10.499999999999998,45.90000000000012,18.000000000000007,0,10.1,10.399999999999999,18.800000000000004,
1066,10.0,0,19.200000000000024,11.799999999999994,17.4,71.09999999999998,10.499999999999998,46.00000000000012,18.000000000000007,0,10.1,10.399999999999999,18.800000000000004,
1067,10.0,0,19.200000000000024,11.799999999999994,17.4,71.09999999999998,10.499999999999998,46.00000000000012,18.000000000000007,0,10.1,10.399999999999999,18.800000000000004,
1068,10.0,0,19.200000000000024,11.799999999999994,17.4,71.09999999999998,10.499999999999998,46.10000000000012,18.000000000000007,0,10.1,10.399999999999999,18.800000000000004,
1069,10.0,0,19.200000000000024,11.799999999999994,17.4,71.19999999999997,10.499999999999998,46.10000000000012,18.000000000000007,0,10.1,10.399999999999999,18.800000000000004,
1070,10.0,0,19.200000000000024,11.799999999999994,17.4,71.19999999999997,10.499999999999998,46.10000000000012,18.000000000000007,0,10.1,10.399999999999999,18.800000000000004,
1071,10.0,0,19.200000000000024,11.799999999999994,17.4,71.19999999999997,10.499999999999998,46.10000000000012,18.10000000000001,0,10.1,10.399999999999999,18.800000000000004,
1072,10.0,0,19.200000000000024,11.799999999999994,17.4,71.19999999999997,10.499999999999998,46.10000000000012,18.10000000000001,0,10.1,10.399999999999999,18.900000000000006,
1073,10.0,0,19.200000000000024,11.799999999999994,17.4,71.19999999999997,10.499999999999998,46.10000000000012,18.20000000000001,0,10.1,10.399999999999999,18.900000000000006,
1074,10.0,0,19.200000000000024,11.799999999999994,17.4,71.19999999999997,10.499999999999998,46.10000000000012,18.20000000000001,0,10.1,10.399999999999999,19.000000000000007,
1075,10.0,0,19.200000000000024,11.799999999999994,17.4,71.29999999999997,10.499999999999998,46.10000000000012,18.20000000000001,0,10.1,10.399999999999999,19.000000000000007,
1076,10.0,0,19.200000000000024,11.799999999999994,17.4,71.29999999999997,10.499999999999998,46.10000000000012,18.20000000000001,0,10.1,10.399999999999999,19.000000000000007,
1077,10.0,0,19.200000000000024,11.799999999999994,17.4,71.29999999999997,10.499999999999998,46.10000000000012,18.20000000000001,0,10.1,10.399999999999999,19.000000000000007,
1078,10.0,0,19.200000000000024,11.799999999999994,17.5,71.79999999999997,10.499999999999998,46.10000000000012,18.20000000000001,0,10.1,10.399999999999999,19.000000000000007,
1079,10.0,0,19.200000000000024,11.799999999999994,17.5,71.79999999999997,10.499999999999998,46.10000000000012,18.20000000000001,0,10.1,10.399999999999999,19.000000000000007,
1080,10.0,0,19.200000000000024,11.799999999999994,17.5,71.89999999999996,10.499999999999998,46.10000000000012,18.20000000000001,0,10.1,10.399999999999999,19.000000000000007,
1081,10.0,0,19.200000000000024,11.799999999999994,17.5,71.99999999999996,10.499999999999998,46.10000000000012,18.20000000000001,0,10.1,10.399999999999999,19.000000000000007,
1082,10.0,0,19.200000000000024,11.799999999999994,17.5,71.99999999999996,10.499999999999998,46.10000000000012,18.20000000000001,0,10.1,10.399999999999999,19.10000000000001,
1083,10.0,0,19.200000000000024,11.799999999999994,17.5,72.09999999999995,10.499999999999998,46.10000000000012,18.20000000000001,0,10.1,10.399999999999999,19.10000000000001,
1084,10.0,0,19.200000000000024,11.799999999999994,17.5,72.19999999999995,10.499999999999998,46.10000000000012,18.20000000000001,0,10.1,10.399999999999999,19.10000000000001,
1085,10.0,0,19.200000000000024,11.799999999999994,17.5,72.29999999999994,10.499999999999998,46.10000000000012,18.20000000000001,0,10.1,10.399999999999999,19.10000000000001,
1086,10.0,0,19.300000000000026,11.799999999999994,17.5,72.29999999999994,10.499999999999998,46.60000000000012,18.20000000000001,0,10.1,10.399999999999999,19.60000000000001,
1087,10.0,0,19.300000000000026,11.799999999999994,17.5,72.29999999999994,10.499999999999998,46.700000000000124,18.20000000000001,0,10.1,10.399999999999999,19.60000000000001,
1088,10.0,0,19.300000000000026,11.799999999999994,17.5,72.29999999999994,10.499999999999998,46.700000000000124,18.20000000000001,0,10.1,10.399999999999999,19.60000000000001,
1089,10.0,0,19.300000000000026,11.799999999999994,17.5,72.29999999999994,10.499999999999998,46.700000000000124,18.20000000000001,0,10.1,10.399999999999999,19.60000000000001,
1090,10.0,0,19.300000000000026,11.799999999999994,17.5,72.29999999999994,10.499999999999998,46.700000000000124,18.20000000000001,0,10.1,10.399999999999999,19.60000000000001,
1091,10.0,0,19.400000000000027,11.799999999999994,17.5,72.29999999999994,10.499999999999998,47.200000000000124,18.20000000000001,0,10.1,10.399999999999999,20.10000000000001,
1092,10.0,0,19.400000000000027,11.799999999999994,17.5,72.29999999999994,10.499999999999998,47.200000000000124,18.20000000000001,0,10.1,10.399999999999999,20.10000000000001,
1093,10.0,0,19.400000000000027,11.799999999999994,17.5,72.39999999999993,10.499999999999998,47.200000000000124,18.20000000000001,0,10.1,10.399999999999999,20.10000000000001,
1094,10.0,0,19.400000000000027,11.799999999999994,17.5,72.49999999999993,10.499999999999998,47.200000000000124,18.20000000000001,0,10.1,10.399999999999999,20.10000000000001,
1095,10.0,0,19.400000000000027,11.799999999999994,17.5,72.59999999999992,10.499999999999998,47.200000000000124,18.20000000000001,0,10.1,10.399999999999999,20.10000000000001,
1096,10.0,0,19.400000000000027,11.799999999999994,17.5,72.59999999999992,10.499999999999998,47.200000000000124,18.20000000000001,0,10.1,10.399999999999999,20.10000000000001,
1097,10.0,0,19.400000000000027,11.799999999999994,17.5,72.59999999999992,10.499999999999998,47.200000000000124,18.20000000000001,0,10.1,10.399999999999999,20.10000000000001,
1098,10.0,0,19.400000000000027,11.799999999999994,17.5,72.59999999999992,10.499999999999998,47.200000000000124,18.20000000000001,0,10.1,10.399999999999999,20.10000000000001,
1099,10.0,0,19.400000000000027,11.799999999999994,17.5,72.59999999999992,10.499999999999998,47.200000000000124,18.20000000000001,0,10.1,10.399999999999999,20.10000000000001,
1100,10.0,0,19.400000000000027,11.799999999999994,17.5,72.59999999999992,10.499999999999998,47.200000000000124,18.20000000000001,0,10.1,10.399999999999999,20.20000000000001,
1101,10.0,0,19.400000000000027,11.799999999999994,17.6,73.09999999999992,10.499999999999998,47.200000000000124,18.20000000000001,0,10.1,10.399999999999999,20.20000000000001,
1102,10.0,0,19.400000000000027,11.799999999999994,17.6,73.19999999999992,10.499999999999998,47.200000000000124,18.20000000000001,0,10.1,10.399999999999999,20.20000000000001,
1103,10.0,0,19.400000000000027,11.799999999999994,17.6,73.29999999999991,10.499999999999998,47.200000000000124,18.20000000000001,0,10.1,10.399999999999999,20.20000000000001,
1104,10.0,0,19.400000000000027,11.799999999999994,17.6,73.29999999999991,10.499999999999998,47.200000000000124,18.30000000000001,0,10.1,10.399999999999999,20.20000000000001,
1105,10.0,0,19.400000000000027,11.799999999999994,17.6,73.29999999999991,10.499999999999998,47.200000000000124,18.30000000000001,0,10.1,10.399999999999999,20.20000000000001,
1106,10.0,0,19.400000000000027,11.799999999999994,17.6,73.3999999999999,10.499999999999998,47.200000000000124,18.30000000000001,0,10.1,10.399999999999999,20.20000000000001,
1107,10.0,0,19.400000000000027,11.799999999999994,17.6,73.4999999999999,10.499999999999998,47.200000000000124,18.30000000000001,0,10.1,10.399999999999999,20.20000000000001,
1108,10.0,0,19.400000000000027,11.799999999999994,17.6,73.4999999999999,10.499999999999998,47.200000000000124,18.30000000000001,0,10.1,10.399999999999999,20.20000000000001,
1109,10.0,0,19.400000000000027,11.799999999999994,17.6,73.5999999999999,10.499999999999998,47.200000000000124,18.30000000000001,0,10.1,10.399999999999999,20.20000000000001,
1110,10.0,0,19.400000000000027,11.799999999999994,17.6,73.5999999999999,10.499999999999998,47.200000000000124,18.30000000000001,0,10.1,10.399999999999999,20.20000000000001,
1111,10.0,0,19.400000000000027,11.799999999999994,17.6,73.5999999999999,10.599999999999998,47.700000000000124,18.30000000000001,0,10.1,10.399999999999999,20.20000000000001,
1112,10.0,0,19.400000000000027,11.799999999999994,17.6,73.69999999999989,10.599999999999998,47.700000000000124,18.30000000000001,0,10.1,10.399999999999999,20.20000000000001,
1113,10.0,0,19.400000000000027,11.799999999999994,17.6,73.79999999999988,10.599999999999998,47.700000000000124,18.30000000000001,0,10.1,10.399999999999999,20.20000000000001,
1114,10.0,0,19.400000000000027,11.799999999999994,17.6,73.79999999999988,10.599999999999998,47.700000000000124,18.30000000000001,0,10.1,10.399999999999999,20.20000000000001,
1115,10.0,0,19.400000000000027,11.799999999999994,17.6,73.79999999999988,10.599999999999998,47.700000000000124,18.30000000000001,0,10.1,10.399999999999999,20.20000000000001,
1116,10.0,0,19.400000000000027,11.799999999999994,17.6,73.89999999999988,10.599999999999998,47.700000000000124,18.30000000000001,0,10.1,10.399999999999999,20.20000000000001,
1117,10.0,0,19.400000000000027,11.799999999999994,17.6,73.89999999999988,10.599999999999998,47.700000000000124,18.30000000000001,0,10.1,10.399999999999999,20.20000000000001,
1118,10.0,0,19.50000000000003,11.799999999999994,17.6,73.89999999999988,10.599999999999998,48.200000000000124,18.30000000000001,0,10.1,10.399999999999999,20.70000000000001,
1119,10.0,0,19.50000000000003,11.799999999999994,17.6,73.89999999999988,10.599999999999998,48.300000000000125,18.30000000000001,0,10.1,10.399999999999999,20.70000000000001,
1120,10.0,0,19.50000000000003,11.799999999999994,17.6,73.99999999999987,10.599999999999998,48.300000000000125,18.30000000000001,0,10.1,10.399999999999999,20.70000000000001,
1121,10.0,0,19.50000000000003,11.799999999999994,17.6,73.99999999999987,10.599999999999998,48.40000000000013,18.30000000000001,0,10.1,10.399999999999999,20.70000000000001,
1122,10.0,0,19.50000000000003,11.799999999999994,17.6,74.09999999999987,10.599999999999998,48.40000000000013,18.30000000000001,0,10.1,10.399999999999999,20.70000000000001,
1123,10.0,0,19.50000000000003,11.799999999999994,17.700000000000003,74.59999999999987,10.599999999999998,48.40000000000013,18.30000000000001,0,10.1,10.399999999999999,20.70000000000001,
1124,10.0,0,19.50000000000003,11.799999999999994,17.700000000000003,74.69999999999986,10.599999999999998,48.40000000000013,18.30000000000001,0,10.1,10.399999999999999,20.70000000000001,
1125,10.0,0,19.50000000000003,11.799999999999994,17.700000000000003,74.69999999999986,10.599999999999998,48.50000000000013,18.30000000000001,0,10.1,10.399999999999999,20.70000000000001,
1126,10.0,0,19.50000000000003,11.799999999999994,17.700000000000003,74.69999999999986,10.599999999999998,48.50000000000013,18.30000000000001,0,10.1,10.399999999999999,20.70000000000001,
1127,10.0,0,19.60000000000003,11.799999999999994,17.700000000000003,74.69999999999986,10.599999999999998,49.00000000000013,18.30000000000001,0,10.1,10.399999999999999,21.20000000000001,
1128,10.0,0,19.70000000000003,11.799999999999994,17.700000000000003,74.69999999999986,10.599999999999998,49.00000000000013,18.30000000000001,0,10.1,10.399999999999999,21.20000000000001,
1129,10.0,0,19.70000000000003,11.799999999999994,17.700000000000003,74.69999999999986,10.599999999999998,49.00000000000013,18.400000000000013,0,10.1,10.399999999999999,21.20000000000001,
1130,10.0,0,19.70000000000003,11.799999999999994,17.700000000000003,74.69999999999986,10.599999999999998,49.00000000000013,18.400000000000013,0,10.1,10.399999999999999,21.20000000000001,
1131,10.0,0,19.70000000000003,11.799999999999994,17.700000000000003,74.79999999999986,10.599999999999998,49.00000000000013,18.400000000000013,0,10.1,10.399999999999999,21.20000000000001,
1132,10.0,0,19.70000000000003,11.799999999999994,17.800000000000004,75.29999999999986,10.599999999999998,49.00000000000013,18.400000000000013,0,10.1,10.399999999999999,21.20000000000001,
1133,10.0,0,19.70000000000003,11.799999999999994,17.800000000000004,75.29999999999986,10.599999999999998,49.00000000000013,18.400000000000013,0,10.1,10.399999999999999,21.20000000000001,
1134,10.0,0,19.70000000000003,11.799999999999994,17.900000000000006,75.79999999999986,10.599999999999998,49.00000000000013,18.400000000000013,0,10.1,10.399999999999999,21.20000000000001,
1135,10.0,0,19.800000000000033,11.799999999999994,17.900000000000006,75.79999999999986,10.599999999999998,49.50000000000013,18.400000000000013,0,10.1,10.399999999999999,21.70000000000001,
1136,10.0,0,19.800000000000033,11.799999999999994,17.900000000000006,75.79999999999986,10.599999999999998,49.50000000000013,18.400000000000013,0,10.1,10.399999999999999,21.70000000000001,
1137,10.0,0,19.800000000000033,11.799999999999994,17.900000000000006,75.79999999999986,10.599999999999998,49.50000000000013,18.400000000000013,0,10.1,10.399999999999999,21.70000000000001,
1138,10.0,0,19.800000000000033,11.799999999999994,17.900000000000006,75.79999999999986,10.599999999999998,49.50000000000013,18.400000000000013,0,10.1,10.399999999999999,21.70000000000001,
1139,10.0,0,19.800000000000033,11.799999999999994,17.900000000000006,75.79999999999986,10.599999999999998,49.50000000000013,18.400000000000013,0,10.1,10.399999999999999,21.70000000000001,
1140,10.0,0,19.800000000000033,11.799999999999994,17.900000000000006,75.79999999999986,10.599999999999998,49.50000000000013,18.400000000000013,0,10.1,10.399999999999999,21.70000000000001,
1141,10.0,0,19.800000000000033,11.799999999999994,17.900000000000006,75.89999999999985,10.599999999999998,49.50000000000013,18.400000000000013,0,10.1,10.399999999999999,21.70000000000001,
1142,10.0,0,19.800000000000033,11.799999999999994,17.900000000000006,75.89999999999985,10.599999999999998,49.50000000000013,18.400000000000013,0,10.1,10.399999999999999,21.70000000000001,
1143,10.0,0,19.800000000000033,11.799999999999994,17.900000000000006,75.99999999999984,10.599999999999998,49.50000000000013,18.400000000000013,0,10.1,10.399999999999999,21.70000000000001,
1144,10.0,0,19.800000000000033,11.799999999999994,17.900000000000006,75.99999999999984,10.599999999999998,49.50000000000013,18.400000000000013,0,10.1,10.399999999999999,21.70000000000001,
1145,10.0,0,19.800000000000033,11.799999999999994,17.900000000000006,75.99999999999984,10.599999999999998,49.50000000000013,18.400000000000013,0,10.1,10.399999999999999,21.80000000000001,
1146,10.0,0,19.800000000000033,11.799999999999994,17.900000000000006,76.09999999999984,10.599999999999998,49.50000000000013,18.400000000000013,0,10.1,10.399999999999999,21.80000000000001,
1147,10.0,0,19.800000000000033,11.799999999999994,17.900000000000006,76.19999999999983,10.599999999999998,49.50000000000013,18.400000000000013,0,10.1,10.399999999999999,21.80000000000001,
1148,10.0,0,19.800000000000033,11.799999999999994,17.900000000000006,76.19999999999983,10.599999999999998,49.50000000000013,18.400000000000013,0,10.1,10.399999999999999,21.900000000000013,
1149,10.0,0,19.800000000000033,11.799999999999994,18.000000000000007,76.69999999999983,10.599999999999998,49.50000000000013,18.400000000000013,0,10.1,10.399999999999999,21.900000000000013,
1150,10.0,0,19.800000000000033,11.799999999999994,18.000000000000007,76.69999999999983,10.699999999999998,50.00000000000013,18.400000000000013,0,10.1,10.399999999999999,21.900000000000013,
1151,10.0,0,19.800000000000033,11.799999999999994,18.000000000000007,76.69999999999983,10.699999999999998,50.00000000000013,18.400000000000013,0,10.1,10.399999999999999,21.900000000000013,
1152,10.0,0,19.800000000000033,11.799999999999994,18.000000000000007,76.69999999999983,10.699999999999998,50.00000000000013,18.400000000000013,0,10.1,10.399999999999999,21.900000000000013,
1153,10.0,0,19.800000000000033,11.799999999999994,18.000000000000007,76.69999999999983,10.699999999999998,50.00000000000013,18.500000000000014,0,10.1,10.399999999999999,21.900000000000013,
1154,10.0,0,19.800000000000033,11.799999999999994,18.000000000000007,76.79999999999983,10.699999999999998,50.00000000000013,18.500000000000014,0,10.1,10.399999999999999,21.900000000000013,
1155,10.0,0,19.800000000000033,11.799999999999994,18.000000000000007,76.79999999999983,10.699999999999998,50.00000000000013,18.500000000000014,0,10.1,10.399999999999999,21.900000000000013,
1156,10.0,0,19.800000000000033,11.799999999999994,18.000000000000007,76.79999999999983,10.699999999999998,50.00000000000013,18.500000000000014,0,10.1,10.399999999999999,21.900000000000013,
1157,10.0,0,19.800000000000033,11.799999999999994,18.000000000000007,76.79999999999983,10.699999999999998,50.00000000000013,18.500000000000014,0,10.1,10.399999999999999,21.900000000000013,
1158,10.0,0,19.800000000000033,11.799999999999994,18.000000000000007,76.79999999999983,10.699999999999998,50.00000000000013,18.500000000000014,0,10.1,10.399999999999999,21.900000000000013,
1159,10.0,0,19.800000000000033,11.799999999999994,18.10000000000001,77.29999999999983,10.699999999999998,50.00000000000013,18.500000000000014,0,10.1,10.399999999999999,21.900000000000013,
1160,10.0,0,19.800000000000033,11.799999999999994,18.10000000000001,77.39999999999982,10.699999999999998,50.00000000000013,18.500000000000014,0,10.1,10.399999999999999,21.900000000000013,
1161,10.0,0,19.800000000000033,11.799999999999994,18.10000000000001,77.39999999999982,10.699999999999998,50.00000000000013,18.500000000000014,0,10.1,10.399999999999999,21.900000000000013,
1162,10.0,0,19.800000000000033,11.799999999999994,18.10000000000001,77.39999999999982,10.699999999999998,50.00000000000013,18.500000000000014,0,10.1,10.399999999999999,21.900000000000013,
1163,10.0,0,19.800000000000033,11.799999999999994,18.10000000000001,77.49999999999982,10.699999999999998,50.00000000000013,18.500000000000014,0,10.1,10.399999999999999,21.900000000000013,
1164,10.0,0,19.800000000000033,11.799999999999994,18.10000000000001,77.49999999999982,10.699999999999998,50.00000000000013,18.500000000000014,0,10.1,10.399999999999999,22.000000000000014,
1165,10.0,0,19.800000000000033,11.799999999999994,18.10000000000001,77.49999999999982,10.699999999999998,50.10000000000013,18.500000000000014,0,10.1,10.399999999999999,22.000000000000014,
1166,10.0,0,19.800000000000033,11.799999999999994,18.10000000000001,77.49999999999982,10.699999999999998,50.20000000000013,18.500000000000014,0,10.1,10.399999999999999,22.000000000000014,
1167,10.0,0,19.800000000000033,11.799999999999994,18.10000000000001,77.49999999999982,10.699999999999998,50.20000000000013,18.500000000000014,0,10.1,10.399999999999999,22.000000000000014,
1168,10.0,0,19.800000000000033,11.799999999999994,18.10000000000001,77.59999999999981,10.699999999999998,50.20000000000013,18.500000000000014,0,10.1,10.399999999999999,22.000000000000014,
1169,10.0,0,19.800000000000033,11.799999999999994,18.10000000000001,77.59999999999981,10.699999999999998,50.20000000000013,18.500000000000014,0,10.1,10.399999999999999,22.100000000000016,
1170,10.0,0,19.800000000000033,11.799999999999994,18.10000000000001,77.59999999999981,10.699999999999998,50.30000000000013,18.500000000000014,0,10.1,10.399999999999999,22.100000000000016,
1171,10.0,0,19.800000000000033,11.799999999999994,18.10000000000001,77.6999999999998,10.699999999999998,50.30000000000013,18.500000000000014,0,10.1,10.399999999999999,22.100000000000016,
1172,10.0,0,19.800000000000033,11.799999999999994,18.10000000000001,77.6999999999998,10.699999999999998,50.30000000000013,18.500000000000014,0,10.1,10.399999999999999,22.100000000000016,
1173,10.0,0,19.800000000000033,11.799999999999994,18.10000000000001,77.6999999999998,10.699999999999998,50.30000000000013,18.500000000000014,0,10.1,10.399999999999999,22.100000000000016,
1174,10.0,0,19.800000000000033,11.799999999999994,18.20000000000001,78.1999999999998,10.699999999999998,50.30000000000013,18.500000000000014,0,10.1,10.399999999999999,22.100000000000016,
1175,10.0,0,19.800000000000033,11.799999999999994,18.30000000000001,78.6999999999998,10.699999999999998,50.30000000000013,18.500000000000014,0,10.1,10.399999999999999,22.100000000000016,
1176,10.0,0,19.800000000000033,11.799999999999994,18.30000000000001,78.6999999999998,10.699999999999998,50.30000000000013,18.500000000000014,0,10.1,10.399999999999999,22.100000000000016,
1177,10.0,0,19.800000000000033,11.799999999999994,18.30000000000001,78.6999999999998,10.699999999999998,50.30000000000013,18.500000000000014,0,10.1,10.399999999999999,22.100000000000016,
1178,10.0,0,19.800000000000033,11.799999999999994,18.30000000000001,78.6999999999998,10.699999999999998,50.30000000000013,18.600000000000016,0,10.1,10.399999999999999,22.100000000000016,
1179,10.0,0,19.900000000000034,11.799999999999994,18.30000000000001,78.6999999999998,10.699999999999998,50.80000000000013,18.600000000000016,0,10.1,10.399999999999999,22.600000000000016,
1180,10.0,0,19.900000000000034,11.799999999999994,18.30000000000001,78.6999999999998,10.699999999999998,50.80000000000013,18.600000000000016,0,10.1,10.399999999999999,22.600000000000016,
1181,10.0,0,19.900000000000034,11.799999999999994,18.30000000000001,78.6999999999998,10.699999999999998,50.80000000000013,18.600000000000016,0,10.1,10.399999999999999,22.700000000000017,
1182,10.0,0,19.900000000000034,11.799999999999994,18.400000000000013,79.1999999999998,10.699999999999998,50.80000000000013,18.600000000000016,0,10.1,10.399999999999999,22.700000000000017,
1183,10.0,0,19.900000000000034,11.799999999999994,18.400000000000013,79.1999999999998,10.699999999999998,50.80000000000013,18.600000000000016,0,10.1,10.399999999999999,22.700000000000017,
1184,10.0,0,19.900000000000034,11.799999999999994,18.400000000000013,79.1999999999998,10.699999999999998,50.900000000000134,18.600000000000016,0,10.1,10.399999999999999,22.700000000000017,
1185,10.0,0,19.900000000000034,11.799999999999994,18.400000000000013,79.1999999999998,10.699999999999998,50.900000000000134,18.600000000000016,0,10.1,10.399999999999999,22.80000000000002,
1186,10.0,0,19.900000000000034,11.799999999999994,18.400000000000013,79.1999999999998,10.699999999999998,51.000000000000135,18.600000000000016,0,10.1,10.399999999999999,22.80000000000002,
1187,10.0,0,19.900000000000034,11.799999999999994,18.400000000000013,79.1999999999998,10.699999999999998,51.000000000000135,18.600000000000016,0,10.1,10.399999999999999,22.90000000000002,
1188,10.0,0,19.900000000000034,11.799999999999994,18.400000000000013,79.2999999999998,10.699999999999998,51.000000000000135,18.600000000000016,0,10.1,10.399999999999999,22.90000000000002,
1189,10.0,0,19.900000000000034,11.799999999999994,18.400000000000013,79.2999999999998,10.799999999999997,51.500000000000135,18.600000000000016,0,10.1,10.399999999999999,22.90000000000002,
1190,10.0,0,19.900000000000034,11.799999999999994,18.400000000000013,79.2999999999998,10.799999999999997,51.500000000000135,18.600000000000016,0,10.1,10.399999999999999,22.90000000000002,
1191,10.0,0,19.900000000000034,11.799999999999994,18.400000000000013,79.2999999999998,10.799999999999997,51.600000000000136,18.600000000000016,0,10.1,10.399999999999999,22.90000000000002,
1192,10.0,0,19.900000000000034,11.799999999999994,18.400000000000013,79.2999999999998,10.799999999999997,51.600000000000136,18.700000000000017,0,10.1,10.399999999999999,22.90000000000002,
1193,10.0,0,19.900000000000034,11.799999999999994,18.400000000000013,79.2999999999998,10.799999999999997,51.600000000000136,18.700000000000017,0,10.1,10.399999999999999,22.90000000000002,
1194,10.0,0,19.900000000000034,11.799999999999994,18.400000000000013,79.39999999999979,10.799999999999997,51.600000000000136,18.700000000000017,0,10.1,10.399999999999999,22.90000000000002,
1195,10.0,0,19.900000000000034,11.799999999999994,18.400000000000013,79.39999999999979,10.799999999999997,51.600000000000136,18.700000000000017,0,10.1,10.399999999999999,23.00000000000002,
1196,10.0,0,19.900000000000034,11.799999999999994,18.400000000000013,79.49999999999979,10.799999999999997,51.600000000000136,18.700000000000017,0,10.1,10.399999999999999,23.00000000000002,
1197,10.0,0,19.900000000000034,11.799999999999994,18.400000000000013,79.49999999999979,10.799999999999997,51.70000000000014,18.700000000000017,0,10.1,10.399999999999999,23.00000000000002,
1198,10.0,0,19.900000000000034,11.799999999999994,18.400000000000013,79.49999999999979,10.799999999999997,51.70000000000014,18.700000000000017,0,10.1,10.399999999999999,23.100000000000023,
1199,10.0,0,19.900000000000034,11.799999999999994,18.400000000000013,79.49999999999979,10.799999999999997,51.80000000000014,18.700000000000017,0,10.1,10.399999999999999,23.100000000000023,
1200,10.0,0,19.900000000000034,11.799999999999994,18.400000000000013,79.49999999999979,10.799999999999997,51.80000000000014,18.700000000000017,0,10.1,10.399999999999999,23.100000000000023,
1201,10.0,0,19.900000000000034,11.799999999999994,18.400000000000013,79.49999999999979,10.799999999999997,51.90000000000014,18.700000000000017,0,10.1,10.399999999999999,23.100000000000023,
1202,10.0,0,19.900000000000034,11.799999999999994,18.400000000000013,79.49999999999979,10.799999999999997,51.90000000000014,18.700000000000017,0,10.1,10.399999999999999,23.100000000000023,
1203,10.0,0,19.900000000000034,11.799999999999994,18.400000000000013,79.49999999999979,10.799999999999997,52.00000000000014,18.700000000000017,0,10.1,10.399999999999999,23.100000000000023,
1204,10.0,0,20.000000000000036,11.799999999999994,18.400000000000013,79.49999999999979,10.799999999999997,52.50000000000014,18.700000000000017,0,10.1,10.399999999999999,23.600000000000023,
1205,10.0,0,20.000000000000036,11.799999999999994,18.500000000000014,79.99999999999979,10.799999999999997,52.50000000000014,18.700000000000017,0,10.1,10.399999999999999,23.600000000000023,
1206,10.0,0,20.100000000000037,11.799999999999994,18.500000000000014,79.99999999999979,10.799999999999997,53.00000000000014,18.700000000000017,0,10.1,10.399999999999999,24.100000000000023,
1207,10.0,0,20.100000000000037,11.799999999999994,18.500000000000014,79.99999999999979,10.799999999999997,53.10000000000014,18.700000000000017,0,10.1,10.399999999999999,24.100000000000023,
1208,10.0,0,20.100000000000037,11.799999999999994,18.500000000000014,79.99999999999979,10.799999999999997,53.200000000000145,18.700000000000017,0,10.1,10.399999999999999,24.100000000000023,
1209,10.0,0,20.100000000000037,11.799999999999994,18.500000000000014,79.99999999999979,10.799999999999997,53.200000000000145,18.700000000000017,0,10.1,10.399999999999999,24.200000000000024,
1210,10.0,0,20.100000000000037,11.799999999999994,18.500000000000014,80.09999999999978,10.799999999999997,53.200000000000145,18.700000000000017,0,10.1,10.399999999999999,24.200000000000024,
1211,10.0,0,20.100000000000037,11.799999999999994,18.500000000000014,80.09999999999978,10.799999999999997,53.200000000000145,18.80000000000002,0,10.1,10.399999999999999,24.200000000000024,
1212,10.0,0,20.100000000000037,11.799999999999994,18.500000000000014,80.19999999999978,10.799999999999997,53.200000000000145,18.80000000000002,0,10.1,10.399999999999999,24.200000000000024,
1213,10.0,0,20.100000000000037,11.799999999999994,18.500000000000014,80.19999999999978,10.799999999999997,53.200000000000145,18.80000000000002,0,10.1,10.399999999999999,24.200000000000024,
1214,10.0,0,20.100000000000037,11.799999999999994,18.500000000000014,80.29999999999977,10.799999999999997,53.200000000000145,18.80000000000002,0,10.1,10.399999999999999,24.200000000000024,
1215,10.0,0,20.100000000000037,11.799999999999994,18.500000000000014,80.29999999999977,10.799999999999997,53.200000000000145,18.80000000000002,0,10.1,10.399999999999999,24.200000000000024,
1216,10.0,0,20.100000000000037,11.799999999999994,18.500000000000014,80.29999999999977,10.799999999999997,53.200000000000145,18.80000000000002,0,10.1,10.399999999999999,24.300000000000026,
1217,10.0,0,20.100000000000037,11.799999999999994,18.500000000000014,80.29999999999977,10.799999999999997,53.300000000000146,18.80000000000002,0,10.1,10.399999999999999,24.300000000000026,
1218,10.0,0,20.20000000000004,11.799999999999994,18.500000000000014,80.29999999999977,10.799999999999997,53.800000000000146,18.80000000000002,0,10.1,10.399999999999999,24.800000000000026,
1219,10.0,0,20.20000000000004,11.799999999999994,18.500000000000014,80.39999999999976,10.799999999999997,53.800000000000146,18.80000000000002,0,10.1,10.399999999999999,24.800000000000026,
