Line,"{'+atomic', '+definite'} - definite - a_2","{'+definite', '-atomic'} - definite - i_1","{'+atomic', '+definite'} - definite - o_1","{'+atomic', '-definite'} - definite - a_2","{'+atomic', '-definite'} - definite - o_1","{'+definite', '-atomic'} - definite - e_2","{'+atomic', '-definite'} - definite - a_3","{'+atomic', '+definite'} - definite - o_3",{'+atomic'} - definite - a_2
56,10.099999999999982,6.699999999999993,5.099999999999999,4.200000000000002,1.9000000000000008,2.4000000000000012,,,
57,10.39999999999998,6.799999999999993,5.099999999999999,4.300000000000002,1.9000000000000008,2.5000000000000013,,,
58,10.39999999999998,6.899999999999992,5.499999999999997,4.300000000000002,2.000000000000001,2.6000000000000014,,,
59,10.39999999999998,6.999999999999992,5.899999999999996,4.300000000000002,2.100000000000001,2.7000000000000015,,,
60,10.49999999999998,6.999999999999992,5.999999999999996,4.300000000000002,2.100000000000001,3.0000000000000018,,,
61,10.49999999999998,7.099999999999992,6.399999999999994,4.300000000000002,2.200000000000001,3.100000000000002,,,
62,10.49999999999998,7.199999999999991,6.699999999999993,4.300000000000002,2.300000000000001,3.200000000000002,,,
63,10.79999999999998,7.299999999999991,6.699999999999993,4.400000000000001,2.300000000000001,3.300000000000002,,,
64,10.899999999999979,7.299999999999991,6.699999999999993,4.500000000000001,2.300000000000001,3.300000000000002,,,
65,10.899999999999979,7.399999999999991,7.099999999999992,4.500000000000001,2.4000000000000012,3.400000000000002,,,
66,11.199999999999978,7.49999999999999,7.099999999999992,4.6000000000000005,2.4000000000000012,3.500000000000002,,,
67,11.299999999999978,7.49999999999999,7.199999999999991,4.6000000000000005,2.4000000000000012,3.7000000000000024,,,
68,11.399999999999977,7.49999999999999,7.299999999999991,4.6000000000000005,2.4000000000000012,4.000000000000003,,,
69,11.399999999999977,7.59999999999999,7.6999999999999895,4.6000000000000005,2.5000000000000013,4.100000000000002,,,
70,11.799999999999976,7.6999999999999895,7.6999999999999895,4.7,2.5000000000000013,4.200000000000002,,,
71,11.799999999999976,7.6999999999999895,7.799999999999989,4.7,2.7000000000000015,4.200000000000002,,,
72,11.899999999999975,7.9999999999999885,7.899999999999989,4.7,2.7000000000000015,4.200000000000002,,,
73,11.899999999999975,7.9999999999999885,7.9999999999999885,4.7,2.9000000000000017,4.200000000000002,,,
74,11.999999999999975,8.199999999999989,8.099999999999989,4.7,2.9000000000000017,4.200000000000002,,,
75,12.299999999999974,8.299999999999988,8.099999999999989,4.8,2.9000000000000017,4.300000000000002,,,
76,12.399999999999974,8.499999999999988,8.199999999999989,4.8,2.9000000000000017,4.300000000000002,,,
77,12.699999999999973,8.599999999999987,8.199999999999989,4.8999999999999995,2.9000000000000017,4.400000000000001,,,
78,12.699999999999973,8.699999999999987,8.599999999999987,4.8999999999999995,3.0000000000000018,4.500000000000001,,,
79,12.699999999999973,8.699999999999987,8.699999999999987,4.8999999999999995,3.100000000000002,4.500000000000001,,,
80,12.699999999999973,8.799999999999986,8.999999999999986,4.8999999999999995,3.200000000000002,4.6000000000000005,,,
81,12.799999999999972,9.099999999999985,9.099999999999985,4.8999999999999995,3.200000000000002,4.6000000000000005,,,
82,12.799999999999972,9.199999999999985,9.499999999999984,4.8999999999999995,3.300000000000002,4.7,,,
83,13.099999999999971,9.299999999999985,9.499999999999984,4.999999999999999,3.300000000000002,4.8,,,
84,13.099999999999971,9.399999999999984,9.799999999999983,4.999999999999999,3.400000000000002,4.8999999999999995,,,
85,13.099999999999971,9.499999999999984,10.199999999999982,4.999999999999999,3.500000000000002,4.999999999999999,,,
86,13.099999999999971,9.599999999999984,10.49999999999998,4.999999999999999,3.6000000000000023,5.099999999999999,,,
87,13.099999999999971,9.699999999999983,10.899999999999979,4.999999999999999,3.7000000000000024,5.199999999999998,,,
88,13.099999999999971,9.799999999999983,11.199999999999978,4.999999999999999,3.8000000000000025,5.299999999999998,,,
89,13.19999999999997,9.799999999999983,11.199999999999978,5.199999999999998,3.8000000000000025,5.299999999999998,,,
90,13.29999999999997,9.799999999999983,11.299999999999978,5.199999999999998,3.8000000000000025,5.499999999999997,,,
91,13.39999999999997,9.799999999999983,11.299999999999978,5.399999999999998,3.8000000000000025,5.499999999999997,,,
92,13.799999999999969,9.899999999999983,11.299999999999978,5.499999999999997,3.8000000000000025,5.599999999999997,,,
93,13.799999999999969,9.999999999999982,11.599999999999977,5.499999999999997,3.9000000000000026,5.699999999999997,,,
94,13.799999999999969,10.099999999999982,11.999999999999975,5.499999999999997,4.000000000000003,5.799999999999996,,,
95,14.099999999999968,10.199999999999982,11.999999999999975,5.599999999999997,4.000000000000003,5.899999999999996,,,
96,14.099999999999968,10.299999999999981,12.399999999999974,5.599999999999997,4.100000000000002,5.999999999999996,,,
97,14.499999999999966,10.39999999999998,12.399999999999974,5.699999999999997,4.100000000000002,6.099999999999995,,,
98,14.899999999999965,10.49999999999998,12.399999999999974,5.799999999999996,4.100000000000002,6.199999999999995,,,
99,14.899999999999965,10.59999999999998,12.699999999999973,5.799999999999996,4.200000000000002,6.2999999999999945,,,
100,15.299999999999963,10.69999999999998,12.699999999999973,5.899999999999996,4.200000000000002,6.399999999999994,,,
101,15.699999999999962,10.79999999999998,12.699999999999973,5.999999999999996,4.200000000000002,6.499999999999994,,,
102,16.099999999999962,10.899999999999979,12.699999999999973,6.099999999999995,4.200000000000002,6.599999999999993,,,
103,16.499999999999968,10.999999999999979,12.699999999999973,6.199999999999995,4.200000000000002,6.699999999999993,,,
104,16.799999999999972,11.099999999999978,12.699999999999973,6.2999999999999945,4.200000000000002,6.799999999999993,,,
105,17.199999999999978,11.199999999999978,12.699999999999973,6.399999999999994,4.200000000000002,6.899999999999992,,,
106,17.599999999999984,11.299999999999978,12.699999999999973,6.499999999999994,4.200000000000002,6.999999999999992,,,
107,17.599999999999984,11.399999999999977,12.999999999999972,6.499999999999994,4.300000000000002,7.099999999999992,,,
108,17.599999999999984,11.499999999999977,13.39999999999997,6.499999999999994,4.400000000000001,7.199999999999991,,,
109,17.699999999999985,11.499999999999977,13.49999999999997,6.499999999999994,4.400000000000001,7.399999999999991,,,
110,17.699999999999985,11.599999999999977,13.799999999999969,6.499999999999994,4.500000000000001,7.49999999999999,,,
111,17.99999999999999,11.699999999999976,13.799999999999969,6.599999999999993,4.500000000000001,7.59999999999999,,,
112,18.399999999999995,11.799999999999976,13.799999999999969,6.699999999999993,4.500000000000001,7.6999999999999895,,,
