Line,{'+definite'} - False,{'-definite'} - False,{'+atomic'} - True,{'-atomic'} - True
0,10.1,10.0,10.1,10.0
1,10.1,10.0,10.1,10.0
2,10.2,10.0,10.1,10.1
3,10.2,10.0,10.1,10.1
4,10.2,10.0,10.1,10.1
5,10.299999999999999,10.0,10.2,10.1
6,10.299999999999999,10.0,10.2,10.1
7,10.299999999999999,10.0,10.2,10.1
8,10.299999999999999,10.0,10.2,10.1
9,10.299999999999999,10.0,10.2,10.1
10,10.399999999999999,10.0,10.2,10.2
11,10.499999999999998,10.0,10.2,10.299999999999999
12,10.499999999999998,10.0,10.2,10.299999999999999
13,10.499999999999998,10.0,10.2,10.299999999999999
14,10.599999999999998,10.0,10.2,10.399999999999999
15,10.599999999999998,10.0,10.2,10.399999999999999
16,10.599999999999998,10.0,10.2,10.399999999999999
17,10.699999999999998,10.0,10.299999999999999,10.399999999999999
18,10.799999999999997,10.0,10.399999999999999,10.399999999999999
19,10.799999999999997,10.1,10.499999999999998,10.399999999999999
20,10.799999999999997,10.1,10.499999999999998,10.399999999999999
21,10.799999999999997,10.2,10.599999999999998,10.399999999999999
22,10.799999999999997,10.299999999999999,10.699999999999998,10.399999999999999
23,10.799999999999997,10.299999999999999,10.699999999999998,10.399999999999999
24,10.799999999999997,10.299999999999999,10.699999999999998,10.399999999999999
25,10.799999999999997,10.299999999999999,10.699999999999998,10.399999999999999
26,10.799999999999997,10.299999999999999,10.699999999999998,10.399999999999999
27,10.899999999999997,10.299999999999999,10.699999999999998,10.499999999999998
28,10.899999999999997,10.299999999999999,10.699999999999998,10.499999999999998
29,10.899999999999997,10.299999999999999,10.699999999999998,10.499999999999998
30,10.899999999999997,10.299999999999999,10.699999999999998,10.499999999999998
31,10.999999999999996,10.299999999999999,10.799999999999997,10.499999999999998
32,10.999999999999996,10.299999999999999,10.799999999999997,10.499999999999998
33,10.999999999999996,10.299999999999999,10.799999999999997,10.499999999999998
34,10.999999999999996,10.299999999999999,10.799999999999997,10.499999999999998
35,10.999999999999996,10.299999999999999,10.799999999999997,10.499999999999998
36,10.999999999999996,10.299999999999999,10.799999999999997,10.499999999999998
37,10.999999999999996,10.299999999999999,10.799999999999997,10.499999999999998
38,10.999999999999996,10.299999999999999,10.799999999999997,10.499999999999998
39,10.999999999999996,10.299999999999999,10.799999999999997,10.499999999999998
40,10.999999999999996,10.299999999999999,10.799999999999997,10.499999999999998
41,11.099999999999996,10.299999999999999,10.799999999999997,10.599999999999998
42,11.099999999999996,10.299999999999999,10.799999999999997,10.599999999999998
43,11.099999999999996,10.299999999999999,10.799999999999997,10.599999999999998
44,11.099999999999996,10.299999999999999,10.799999999999997,10.599999999999998
45,11.099999999999996,10.299999999999999,10.799999999999997,10.599999999999998
46,11.099999999999996,10.399999999999999,10.899999999999997,10.599999999999998
47,11.099999999999996,10.399999999999999,10.899999999999997,10.599999999999998
48,11.099999999999996,10.399999999999999,10.899999999999997,10.599999999999998
49,11.099999999999996,10.399999999999999,10.899999999999997,10.599999999999998
