Line,set(),{'la_1'},{'a_2'},{'e_1'},{'i_1'},"{'e_1', 'a_2'}","{'i_1', 'o_1'}",{'o_1'},"{'i_1', 'a_2'}","{'e_1', 'o_1'}"
213,10.599999999999998,0,43.900000000000375,10.699999999999998,13.199999999999989,20.100000000000012,19.800000000000008,13.999999999999986,10.699999999999998,10.1
214,10.599999999999998,0,44.30000000000038,10.699999999999998,13.199999999999989,20.100000000000012,19.800000000000008,13.999999999999986,10.699999999999998,10.1
215,10.599999999999998,0,44.40000000000038,10.699999999999998,13.199999999999989,20.200000000000014,19.800000000000008,13.999999999999986,10.699999999999998,10.1
216,10.599999999999998,0,44.40000000000038,10.699999999999998,13.199999999999989,20.200000000000014,19.800000000000008,14.099999999999985,10.699999999999998,10.1
217,10.599999999999998,0,44.40000000000038,10.699999999999998,13.199999999999989,20.200000000000014,19.800000000000008,14.199999999999985,10.699999999999998,10.1
218,10.599999999999998,0,44.80000000000039,10.699999999999998,13.199999999999989,20.200000000000014,19.800000000000008,14.199999999999985,10.699999999999998,10.1
219,10.599999999999998,0,44.90000000000039,10.699999999999998,13.299999999999988,20.200000000000014,19.800000000000008,14.199999999999985,10.699999999999998,10.1
220,10.599999999999998,0,45.10000000000039,10.699999999999998,13.299999999999988,20.200000000000014,19.800000000000008,14.199999999999985,10.699999999999998,10.1
221,10.599999999999998,0,45.300000000000395,10.699999999999998,13.299999999999988,20.200000000000014,19.800000000000008,14.199999999999985,10.699999999999998,10.1
222,10.599999999999998,0,45.5000000000004,10.699999999999998,13.399999999999988,20.200000000000014,19.800000000000008,14.199999999999985,10.699999999999998,10.1
223,10.599999999999998,0,45.5000000000004,10.699999999999998,13.399999999999988,20.200000000000014,19.800000000000008,14.299999999999985,10.699999999999998,10.1
224,10.599999999999998,0,45.7000000000004,10.699999999999998,13.399999999999988,20.200000000000014,19.800000000000008,14.299999999999985,10.699999999999998,10.1
225,10.599999999999998,0,45.8000000000004,10.699999999999998,13.399999999999988,20.200000000000014,19.800000000000008,14.299999999999985,10.699999999999998,10.1
226,10.599999999999998,0,45.900000000000404,10.699999999999998,13.499999999999988,20.200000000000014,19.800000000000008,14.299999999999985,10.699999999999998,10.1
227,10.599999999999998,0,46.100000000000406,10.699999999999998,13.499999999999988,20.400000000000016,19.800000000000008,14.299999999999985,10.699999999999998,10.1
228,10.599999999999998,0,46.100000000000406,10.799999999999997,13.499999999999988,20.400000000000016,19.800000000000008,14.299999999999985,10.699999999999998,10.1
229,10.599999999999998,0,46.100000000000406,10.799999999999997,13.499999999999988,20.400000000000016,19.800000000000008,14.399999999999984,10.699999999999998,10.299999999999999
230,10.599999999999998,0,46.100000000000406,10.799999999999997,13.499999999999988,20.400000000000016,20.100000000000012,14.399999999999984,10.699999999999998,10.299999999999999
231,10.599999999999998,0,46.20000000000041,10.799999999999997,13.499999999999988,20.500000000000018,20.100000000000012,14.399999999999984,10.699999999999998,10.299999999999999
232,10.599999999999998,0,46.60000000000041,10.799999999999997,13.499999999999988,20.500000000000018,20.100000000000012,14.399999999999984,10.899999999999997,10.299999999999999
233,10.599999999999998,0,47.00000000000042,10.799999999999997,13.499999999999988,20.500000000000018,20.100000000000012,14.399999999999984,10.899999999999997,10.299999999999999
234,10.599999999999998,0,47.00000000000042,10.799999999999997,13.499999999999988,20.500000000000018,20.200000000000014,14.399999999999984,10.899999999999997,10.299999999999999
235,10.599999999999998,0,47.10000000000042,10.899999999999997,13.499999999999988,20.500000000000018,20.200000000000014,14.399999999999984,10.899999999999997,10.299999999999999
236,10.599999999999998,0,47.20000000000042,10.899999999999997,13.499999999999988,20.60000000000002,20.200000000000014,14.399999999999984,10.899999999999997,10.299999999999999
237,10.599999999999998,0,47.30000000000042,10.899999999999997,13.599999999999987,20.60000000000002,20.200000000000014,14.399999999999984,10.899999999999997,10.299999999999999
238,10.599999999999998,0,47.70000000000043,10.899999999999997,13.599999999999987,20.60000000000002,20.200000000000014,14.399999999999984,10.899999999999997,10.299999999999999
239,10.599999999999998,0,47.70000000000043,10.899999999999997,13.599999999999987,20.60000000000002,20.200000000000014,14.499999999999984,10.899999999999997,10.299999999999999
240,10.599999999999998,0,47.70000000000043,10.899999999999997,13.599999999999987,20.60000000000002,20.700000000000014,14.799999999999983,10.899999999999997,10.299999999999999
241,10.599999999999998,0,47.80000000000043,10.899999999999997,13.599999999999987,20.60000000000002,20.700000000000014,14.799999999999983,10.899999999999997,10.299999999999999
242,10.599999999999998,0,47.80000000000043,10.899999999999997,13.599999999999987,20.60000000000002,20.700000000000014,14.899999999999983,10.899999999999997,10.299999999999999
243,10.599999999999998,0,47.80000000000043,10.899999999999997,13.599999999999987,20.60000000000002,20.700000000000014,14.999999999999982,10.899999999999997,10.299999999999999
244,10.599999999999998,0,47.90000000000043,10.899999999999997,13.599999999999987,20.60000000000002,20.700000000000014,14.999999999999982,10.899999999999997,10.299999999999999
245,10.599999999999998,0,48.50000000000044,10.899999999999997,13.599999999999987,21.10000000000002,20.700000000000014,14.999999999999982,10.899999999999997,10.299999999999999
246,10.599999999999998,0,48.60000000000044,10.899999999999997,13.899999999999986,21.10000000000002,21.200000000000014,14.999999999999982,10.899999999999997,10.299999999999999
247,10.599999999999998,0,49.20000000000045,10.899999999999997,13.899999999999986,21.60000000000002,21.200000000000014,14.999999999999982,10.899999999999997,10.299999999999999
248,10.599999999999998,0,49.600000000000456,10.899999999999997,13.899999999999986,22.10000000000002,21.200000000000014,14.999999999999982,10.899999999999997,10.299999999999999
249,10.599999999999998,0,50.00000000000046,10.899999999999997,13.899999999999986,22.60000000000002,21.200000000000014,14.999999999999982,10.899999999999997,10.299999999999999
250,10.599999999999998,0,50.200000000000465,10.899999999999997,13.899999999999986,22.800000000000022,21.200000000000014,14.999999999999982,10.899999999999997,10.299999999999999
251,10.599999999999998,0,50.60000000000047,10.899999999999997,13.899999999999986,22.800000000000022,21.200000000000014,14.999999999999982,10.899999999999997,10.299999999999999
252,10.599999999999998,0,50.70000000000047,10.999999999999996,13.899999999999986,22.800000000000022,21.200000000000014,14.999999999999982,10.899999999999997,10.299999999999999
253,10.599999999999998,0,50.80000000000047,10.999999999999996,13.999999999999986,22.800000000000022,21.200000000000014,14.999999999999982,10.899999999999997,10.299999999999999
254,10.599999999999998,0,50.80000000000047,10.999999999999996,13.999999999999986,22.800000000000022,21.200000000000014,15.099999999999982,10.899999999999997,10.299999999999999
255,10.599999999999998,0,50.80000000000047,10.999999999999996,13.999999999999986,22.800000000000022,21.200000000000014,15.099999999999982,10.899999999999997,10.299999999999999
256,10.599999999999998,0,50.900000000000475,11.099999999999996,13.999999999999986,23.000000000000025,21.200000000000014,15.099999999999982,10.899999999999997,10.299999999999999
257,10.599999999999998,0,51.000000000000476,11.099999999999996,14.099999999999985,23.000000000000025,21.700000000000014,15.099999999999982,10.899999999999997,10.299999999999999
258,10.599999999999998,0,51.000000000000476,11.099999999999996,14.099999999999985,23.000000000000025,21.800000000000015,15.099999999999982,10.899999999999997,10.299999999999999
259,10.599999999999998,0,51.10000000000048,11.099999999999996,14.099999999999985,23.000000000000025,21.800000000000015,15.099999999999982,10.899999999999997,10.299999999999999
260,10.599999999999998,0,51.20000000000048,11.099999999999996,14.199999999999985,23.000000000000025,21.800000000000015,15.099999999999982,10.899999999999997,10.299999999999999
261,10.599999999999998,0,51.30000000000048,11.099999999999996,14.299999999999985,23.000000000000025,21.800000000000015,15.099999999999982,10.899999999999997,10.299999999999999
262,10.599999999999998,0,51.30000000000048,11.099999999999996,14.299999999999985,23.000000000000025,22.10000000000002,15.099999999999982,10.899999999999997,10.299999999999999
263,10.599999999999998,0,51.90000000000049,11.099999999999996,14.299999999999985,23.500000000000025,22.10000000000002,15.099999999999982,10.899999999999997,10.299999999999999
264,10.599999999999998,0,52.00000000000049,11.099999999999996,14.399999999999984,23.500000000000025,22.10000000000002,15.099999999999982,10.899999999999997,10.299999999999999
265,10.599999999999998,0,52.10000000000049,11.099999999999996,14.499999999999984,23.500000000000025,22.10000000000002,15.099999999999982,10.899999999999997,10.299999999999999
266,10.599999999999998,0,52.20000000000049,11.199999999999996,14.499999999999984,23.500000000000025,22.10000000000002,15.099999999999982,10.899999999999997,10.299999999999999
267,10.599999999999998,0,52.300000000000495,11.199999999999996,14.599999999999984,23.500000000000025,22.10000000000002,15.099999999999982,10.899999999999997,10.299999999999999
268,10.599999999999998,0,52.7000000000005,11.199999999999996,14.599999999999984,24.000000000000025,22.10000000000002,15.099999999999982,10.899999999999997,10.299999999999999
269,10.599999999999998,0,52.7000000000005,11.199999999999996,14.599999999999984,24.000000000000025,22.20000000000002,15.099999999999982,10.899999999999997,10.399999999999999
270,10.599999999999998,0,52.9000000000005,11.199999999999996,14.599999999999984,24.000000000000025,22.20000000000002,15.099999999999982,10.899999999999997,10.399999999999999
271,10.599999999999998,0,52.9000000000005,11.199999999999996,14.599999999999984,24.000000000000025,22.20000000000002,15.199999999999982,10.899999999999997,10.499999999999998
272,10.599999999999998,0,52.9000000000005,11.199999999999996,14.599999999999984,24.000000000000025,22.20000000000002,15.299999999999981,10.899999999999997,10.499999999999998
273,10.599999999999998,0,52.9000000000005,11.199999999999996,14.599999999999984,24.000000000000025,22.20000000000002,15.39999999999998,10.899999999999997,10.499999999999998
274,10.599999999999998,0,53.100000000000506,11.199999999999996,14.599999999999984,24.000000000000025,22.20000000000002,15.39999999999998,10.899999999999997,10.499999999999998
275,10.599999999999998,0,53.100000000000506,11.199999999999996,14.599999999999984,24.000000000000025,22.70000000000002,15.69999999999998,10.899999999999997,10.499999999999998
276,10.599999999999998,0,53.20000000000051,11.199999999999996,14.699999999999983,24.000000000000025,22.70000000000002,15.69999999999998,10.899999999999997,10.499999999999998
277,10.599999999999998,0,53.700000000000514,11.199999999999996,14.699999999999983,24.600000000000026,22.70000000000002,15.69999999999998,10.899999999999997,10.499999999999998
278,10.599999999999998,0,54.10000000000052,11.199999999999996,14.699999999999983,24.600000000000026,22.70000000000002,15.69999999999998,10.899999999999997,10.499999999999998
279,10.599999999999998,0,54.20000000000052,11.199999999999996,14.699999999999983,24.600000000000026,22.800000000000022,15.69999999999998,10.899999999999997,10.499999999999998
280,10.599999999999998,0,54.20000000000052,11.199999999999996,14.699999999999983,24.600000000000026,22.900000000000023,15.69999999999998,10.899999999999997,10.599999999999998
281,10.599999999999998,0,54.20000000000052,11.199999999999996,14.699999999999983,24.600000000000026,23.400000000000023,15.999999999999979,10.899999999999997,10.599999999999998
282,10.599999999999998,0,54.400000000000524,11.199999999999996,14.699999999999983,24.600000000000026,23.400000000000023,15.999999999999979,10.899999999999997,10.599999999999998
283,10.599999999999998,0,54.400000000000524,11.199999999999996,14.699999999999983,24.600000000000026,23.600000000000026,16.09999999999998,10.899999999999997,10.599999999999998
284,10.599999999999998,0,54.60000000000053,11.199999999999996,14.699999999999983,24.600000000000026,23.600000000000026,16.09999999999998,10.899999999999997,10.599999999999998
285,10.599999999999998,0,54.70000000000053,11.199999999999996,14.699999999999983,24.600000000000026,23.600000000000026,16.09999999999998,10.899999999999997,10.599999999999998
286,10.599999999999998,0,54.90000000000053,11.199999999999996,14.699999999999983,24.600000000000026,23.600000000000026,16.09999999999998,10.899999999999997,10.599999999999998
287,10.599999999999998,0,55.00000000000053,11.299999999999995,14.699999999999983,24.600000000000026,23.600000000000026,16.09999999999998,10.899999999999997,10.599999999999998
288,10.599999999999998,0,55.200000000000536,11.299999999999995,14.699999999999983,24.80000000000003,23.600000000000026,16.09999999999998,10.899999999999997,10.599999999999998
289,10.599999999999998,0,55.60000000000054,11.299999999999995,14.699999999999983,24.80000000000003,23.600000000000026,16.09999999999998,10.899999999999997,10.599999999999998
290,10.599999999999998,0,55.900000000000546,11.299999999999995,14.699999999999983,24.80000000000003,23.600000000000026,16.09999999999998,10.899999999999997,10.599999999999998
291,10.599999999999998,0,55.900000000000546,11.299999999999995,14.699999999999983,24.80000000000003,23.600000000000026,16.19999999999998,10.899999999999997,10.599999999999998
292,10.599999999999998,0,55.900000000000546,11.299999999999995,14.699999999999983,24.80000000000003,23.600000000000026,16.299999999999983,10.899999999999997,10.799999999999997
293,10.599999999999998,0,56.10000000000055,11.299999999999995,14.699999999999983,24.80000000000003,23.600000000000026,16.299999999999983,10.899999999999997,10.799999999999997
294,10.599999999999998,0,56.20000000000055,11.299999999999995,14.699999999999983,24.90000000000003,23.600000000000026,16.299999999999983,10.899999999999997,10.799999999999997
295,10.599999999999998,0,56.500000000000554,11.299999999999995,14.699999999999983,25.500000000000032,23.600000000000026,16.299999999999983,10.899999999999997,10.799999999999997
296,10.599999999999998,0,56.600000000000556,11.399999999999995,14.699999999999983,25.500000000000032,23.600000000000026,16.399999999999984,10.899999999999997,10.799999999999997
297,10.599999999999998,0,56.70000000000056,11.499999999999995,14.699999999999983,25.500000000000032,23.600000000000026,16.399999999999984,10.899999999999997,10.799999999999997
298,10.599999999999998,0,56.70000000000056,11.499999999999995,14.699999999999983,25.500000000000032,23.600000000000026,16.499999999999986,10.899999999999997,10.799999999999997
299,10.599999999999998,0,56.80000000000056,11.599999999999994,14.699999999999983,25.500000000000032,23.600000000000026,16.499999999999986,10.899999999999997,10.799999999999997
300,10.599999999999998,0,56.90000000000056,11.599999999999994,14.699999999999983,25.600000000000033,23.600000000000026,16.499999999999986,10.899999999999997,10.799999999999997
301,10.599999999999998,0,57.300000000000566,11.599999999999994,14.699999999999983,25.600000000000033,23.600000000000026,16.499999999999986,10.899999999999997,10.799999999999997
302,10.599999999999998,0,57.300000000000566,11.599999999999994,14.699999999999983,25.600000000000033,23.600000000000026,16.599999999999987,10.899999999999997,10.799999999999997
303,10.599999999999998,0,57.40000000000057,11.599999999999994,14.699999999999983,25.700000000000035,23.600000000000026,16.599999999999987,10.899999999999997,10.799999999999997
304,10.599999999999998,0,57.50000000000057,11.599999999999994,14.699999999999983,25.800000000000036,23.600000000000026,16.599999999999987,10.899999999999997,10.799999999999997
305,10.599999999999998,0,57.50000000000057,11.599999999999994,14.699999999999983,25.800000000000036,23.600000000000026,16.69999999999999,10.899999999999997,10.799999999999997
306,10.599999999999998,0,57.60000000000057,11.599999999999994,14.799999999999983,25.800000000000036,23.600000000000026,16.69999999999999,10.899999999999997,10.799999999999997
307,10.599999999999998,0,58.000000000000576,11.599999999999994,14.799999999999983,26.300000000000036,23.600000000000026,16.69999999999999,10.899999999999997,10.799999999999997
308,10.599999999999998,0,58.20000000000058,11.599999999999994,14.799999999999983,26.300000000000036,23.600000000000026,16.69999999999999,10.899999999999997,10.799999999999997
309,10.599999999999998,0,58.40000000000058,11.599999999999994,14.799999999999983,26.50000000000004,23.600000000000026,16.69999999999999,10.899999999999997,10.799999999999997
310,10.599999999999998,0,59.00000000000059,11.599999999999994,14.799999999999983,27.00000000000004,23.600000000000026,16.69999999999999,10.899999999999997,10.799999999999997
311,10.599999999999998,0,59.10000000000059,11.599999999999994,14.799999999999983,27.00000000000004,23.700000000000028,16.69999999999999,10.899999999999997,10.799999999999997
312,10.599999999999998,0,59.10000000000059,11.599999999999994,14.799999999999983,27.00000000000004,23.80000000000003,16.69999999999999,10.899999999999997,10.799999999999997
313,10.599999999999998,0,59.20000000000059,11.599999999999994,14.799999999999983,27.00000000000004,24.000000000000032,16.69999999999999,10.899999999999997,10.799999999999997
314,10.599999999999998,0,59.300000000000594,11.599999999999994,14.899999999999983,27.00000000000004,24.000000000000032,16.69999999999999,10.899999999999997,10.799999999999997
315,10.599999999999998,0,59.300000000000594,11.599999999999994,14.899999999999983,27.00000000000004,24.000000000000032,16.79999999999999,10.899999999999997,10.799999999999997
316,10.599999999999998,0,59.400000000000595,11.599999999999994,14.899999999999983,27.00000000000004,24.000000000000032,16.79999999999999,10.899999999999997,10.799999999999997
317,10.599999999999998,0,59.5000000000006,11.599999999999994,14.999999999999982,27.00000000000004,24.000000000000032,16.79999999999999,10.899999999999997,10.799999999999997
318,10.599999999999998,0,59.6000000000006,11.699999999999994,14.999999999999982,27.00000000000004,24.000000000000032,16.79999999999999,10.899999999999997,10.799999999999997
319,10.599999999999998,0,59.6000000000006,11.799999999999994,14.999999999999982,27.00000000000004,24.000000000000032,16.89999999999999,10.899999999999997,10.799999999999997
320,10.599999999999998,0,59.7000000000006,11.799999999999994,14.999999999999982,27.10000000000004,24.000000000000032,16.89999999999999,10.899999999999997,10.799999999999997
321,10.599999999999998,0,59.8000000000006,11.799999999999994,14.999999999999982,27.200000000000042,24.000000000000032,16.89999999999999,10.899999999999997,10.799999999999997
322,10.599999999999998,0,59.9000000000006,11.799999999999994,15.099999999999982,27.200000000000042,24.000000000000032,16.89999999999999,10.899999999999997,10.799999999999997
323,10.599999999999998,0,60.100000000000605,11.799999999999994,15.099999999999982,27.200000000000042,24.000000000000032,16.89999999999999,10.899999999999997,10.799999999999997
324,10.599999999999998,0,60.100000000000605,11.799999999999994,15.099999999999982,27.200000000000042,24.000000000000032,16.999999999999993,10.899999999999997,10.799999999999997
325,10.599999999999998,0,60.100000000000605,11.799999999999994,15.099999999999982,27.200000000000042,24.500000000000032,17.299999999999997,10.899999999999997,10.799999999999997
326,10.599999999999998,0,60.100000000000605,11.799999999999994,15.099999999999982,27.200000000000042,24.500000000000032,17.4,10.899999999999997,10.799999999999997
327,10.599999999999998,0,60.100000000000605,11.799999999999994,15.099999999999982,27.200000000000042,25.100000000000033,17.6,10.899999999999997,10.799999999999997
328,10.599999999999998,0,60.20000000000061,11.799999999999994,15.099999999999982,27.300000000000043,25.100000000000033,17.6,10.899999999999997,10.799999999999997
329,10.599999999999998,0,60.800000000000615,11.799999999999994,15.099999999999982,27.800000000000043,25.100000000000033,17.6,10.899999999999997,10.799999999999997
330,10.599999999999998,0,60.800000000000615,11.799999999999994,15.099999999999982,27.800000000000043,25.100000000000033,17.700000000000003,10.899999999999997,10.799999999999997
331,10.599999999999998,0,60.90000000000062,11.799999999999994,15.199999999999982,27.800000000000043,25.300000000000036,17.700000000000003,10.899999999999997,10.799999999999997
332,10.599999999999998,0,61.00000000000062,11.799999999999994,15.199999999999982,27.800000000000043,25.400000000000038,17.700000000000003,10.899999999999997,10.799999999999997
333,10.599999999999998,0,61.10000000000062,11.899999999999993,15.199999999999982,28.000000000000046,25.400000000000038,17.700000000000003,10.899999999999997,10.799999999999997
334,10.599999999999998,0,61.20000000000062,11.899999999999993,15.299999999999981,28.000000000000046,25.400000000000038,17.700000000000003,10.899999999999997,10.799999999999997
335,10.599999999999998,0,61.20000000000062,11.899999999999993,15.299999999999981,28.000000000000046,25.400000000000038,17.800000000000004,10.899999999999997,10.799999999999997
336,10.599999999999998,0,61.80000000000063,11.899999999999993,15.299999999999981,28.500000000000046,25.400000000000038,17.800000000000004,10.899999999999997,10.799999999999997
337,10.599999999999998,0,61.80000000000063,11.899999999999993,15.299999999999981,28.500000000000046,25.50000000000004,17.800000000000004,10.899999999999997,10.799999999999997
338,10.599999999999998,0,62.00000000000063,11.899999999999993,15.299999999999981,28.500000000000046,25.50000000000004,17.800000000000004,10.899999999999997,10.799999999999997
339,10.599999999999998,0,62.100000000000634,11.899999999999993,15.299999999999981,28.600000000000048,25.50000000000004,17.800000000000004,10.899999999999997,10.799999999999997
340,10.599999999999998,0,62.70000000000064,11.899999999999993,15.299999999999981,29.100000000000048,25.50000000000004,17.800000000000004,10.899999999999997,10.799999999999997
341,10.599999999999998,0,62.70000000000064,11.899999999999993,15.299999999999981,29.100000000000048,25.60000000000004,17.800000000000004,10.899999999999997,10.799999999999997
342,10.599999999999998,0,62.800000000000644,11.899999999999993,15.299999999999981,29.20000000000005,25.60000000000004,17.800000000000004,10.899999999999997,10.799999999999997
343,10.599999999999998,0,62.900000000000645,11.999999999999993,15.299999999999981,29.20000000000005,25.60000000000004,17.800000000000004,10.899999999999997,10.799999999999997
344,10.599999999999998,0,63.00000000000065,12.099999999999993,15.299999999999981,29.20000000000005,25.60000000000004,17.800000000000004,10.899999999999997,10.799999999999997
345,10.599999999999998,0,63.10000000000065,12.099999999999993,15.39999999999998,29.20000000000005,25.60000000000004,17.800000000000004,10.899999999999997,10.799999999999997
346,10.599999999999998,0,63.500000000000654,12.099999999999993,15.39999999999998,29.70000000000005,25.60000000000004,17.800000000000004,10.899999999999997,10.799999999999997
347,10.599999999999998,0,63.500000000000654,12.099999999999993,15.39999999999998,29.70000000000005,25.700000000000042,17.800000000000004,10.899999999999997,10.799999999999997
348,10.599999999999998,0,63.600000000000655,12.099999999999993,15.49999999999998,29.70000000000005,25.700000000000042,17.800000000000004,10.899999999999997,10.799999999999997
349,10.599999999999998,0,63.600000000000655,12.099999999999993,15.49999999999998,29.70000000000005,25.800000000000043,17.800000000000004,10.899999999999997,10.799999999999997
350,10.599999999999998,0,63.70000000000066,12.099999999999993,15.49999999999998,29.70000000000005,25.900000000000045,17.800000000000004,10.899999999999997,10.799999999999997
351,10.599999999999998,0,63.70000000000066,12.099999999999993,15.49999999999998,29.70000000000005,26.000000000000046,17.800000000000004,10.899999999999997,10.799999999999997
352,10.599999999999998,0,63.70000000000066,12.099999999999993,15.49999999999998,29.70000000000005,26.500000000000046,18.10000000000001,10.899999999999997,10.799999999999997
353,10.599999999999998,0,63.70000000000066,12.099999999999993,15.49999999999998,29.70000000000005,26.500000000000046,18.20000000000001,10.899999999999997,10.799999999999997
354,10.599999999999998,0,63.80000000000066,12.099999999999993,15.59999999999998,29.70000000000005,26.500000000000046,18.20000000000001,10.899999999999997,10.799999999999997
355,10.599999999999998,0,63.80000000000066,12.099999999999993,15.59999999999998,29.70000000000005,26.500000000000046,18.30000000000001,10.899999999999997,10.799999999999997
356,10.599999999999998,0,63.80000000000066,12.099999999999993,15.59999999999998,29.70000000000005,26.500000000000046,18.400000000000013,10.899999999999997,10.799999999999997
357,10.599999999999998,0,63.80000000000066,12.099999999999993,15.59999999999998,29.70000000000005,26.500000000000046,18.500000000000014,10.899999999999997,10.799999999999997
358,10.599999999999998,0,64.00000000000065,12.099999999999993,15.59999999999998,29.900000000000052,26.500000000000046,18.500000000000014,10.899999999999997,10.799999999999997
359,10.599999999999998,0,64.10000000000065,12.099999999999993,15.59999999999998,29.900000000000052,26.500000000000046,18.500000000000014,10.899999999999997,10.799999999999997
360,10.599999999999998,0,64.20000000000064,12.099999999999993,15.59999999999998,30.000000000000053,26.500000000000046,18.500000000000014,10.899999999999997,10.799999999999997
361,10.599999999999998,0,64.40000000000063,12.099999999999993,15.59999999999998,30.000000000000053,26.500000000000046,18.500000000000014,10.899999999999997,10.799999999999997
362,10.599999999999998,0,64.60000000000062,12.099999999999993,15.59999999999998,30.200000000000056,26.500000000000046,18.500000000000014,10.899999999999997,10.799999999999997
363,10.599999999999998,0,64.60000000000062,12.099999999999993,15.59999999999998,30.200000000000056,26.600000000000048,18.500000000000014,10.899999999999997,10.799999999999997
364,10.599999999999998,0,65.20000000000059,12.099999999999993,15.59999999999998,30.700000000000056,26.600000000000048,18.500000000000014,10.899999999999997,10.799999999999997
365,10.599999999999998,0,65.60000000000056,12.099999999999993,15.59999999999998,30.700000000000056,26.600000000000048,18.500000000000014,10.899999999999997,10.799999999999997
366,10.599999999999998,0,66.00000000000054,12.099999999999993,15.59999999999998,31.200000000000056,26.600000000000048,18.500000000000014,10.899999999999997,10.799999999999997
367,10.599999999999998,0,66.10000000000053,12.099999999999993,15.59999999999998,31.300000000000058,26.600000000000048,18.500000000000014,10.899999999999997,10.799999999999997
368,10.599999999999998,0,66.10000000000053,12.099999999999993,15.59999999999998,31.300000000000058,26.70000000000005,18.500000000000014,10.899999999999997,10.799999999999997
369,10.599999999999998,0,66.50000000000051,12.099999999999993,15.59999999999998,31.300000000000058,26.70000000000005,18.500000000000014,10.899999999999997,10.799999999999997
370,10.599999999999998,0,66.50000000000051,12.099999999999993,15.59999999999998,31.300000000000058,26.70000000000005,18.600000000000016,10.899999999999997,10.799999999999997
371,10.599999999999998,0,66.90000000000049,12.099999999999993,15.59999999999998,31.300000000000058,26.70000000000005,18.600000000000016,10.899999999999997,10.799999999999997
372,10.599999999999998,0,67.00000000000048,12.099999999999993,15.69999999999998,31.300000000000058,26.70000000000005,18.600000000000016,11.099999999999996,10.799999999999997
373,10.599999999999998,0,67.40000000000046,12.099999999999993,15.69999999999998,31.300000000000058,26.70000000000005,18.600000000000016,11.099999999999996,10.799999999999997
374,10.599999999999998,0,67.40000000000046,12.099999999999993,15.69999999999998,31.300000000000058,26.80000000000005,18.600000000000016,11.099999999999996,10.799999999999997
375,10.599999999999998,0,67.80000000000044,12.099999999999993,15.69999999999998,31.800000000000058,26.80000000000005,18.600000000000016,11.099999999999996,10.799999999999997
376,10.599999999999998,0,67.90000000000043,12.099999999999993,15.69999999999998,31.800000000000058,26.80000000000005,18.600000000000016,11.099999999999996,10.799999999999997
377,10.599999999999998,0,68.00000000000043,12.099999999999993,15.69999999999998,31.90000000000006,26.80000000000005,18.600000000000016,11.099999999999996,10.799999999999997
378,10.599999999999998,0,68.00000000000043,12.099999999999993,15.69999999999998,31.90000000000006,27.30000000000005,18.90000000000002,11.099999999999996,10.799999999999997
379,10.599999999999998,0,68.10000000000042,12.099999999999993,15.69999999999998,32.00000000000006,27.30000000000005,18.90000000000002,11.099999999999996,10.799999999999997
380,10.599999999999998,0,68.10000000000042,12.099999999999993,15.69999999999998,32.00000000000006,27.400000000000052,18.90000000000002,11.099999999999996,10.799999999999997
381,10.599999999999998,0,68.20000000000041,12.199999999999992,15.69999999999998,32.00000000000006,27.400000000000052,18.90000000000002,11.099999999999996,10.799999999999997
382,10.599999999999998,0,68.30000000000041,12.199999999999992,15.79999999999998,32.00000000000006,27.400000000000052,18.90000000000002,11.099999999999996,10.799999999999997
383,10.599999999999998,0,68.4000000000004,12.299999999999992,15.79999999999998,32.00000000000006,27.400000000000052,18.90000000000002,11.099999999999996,10.799999999999997
384,10.599999999999998,0,68.4000000000004,12.299999999999992,15.79999999999998,32.00000000000006,27.400000000000052,19.00000000000002,11.099999999999996,10.799999999999997
385,10.599999999999998,0,68.4000000000004,12.299999999999992,15.79999999999998,32.00000000000006,27.400000000000052,19.100000000000023,11.099999999999996,10.799999999999997
386,10.599999999999998,0,68.4000000000004,12.299999999999992,15.79999999999998,32.00000000000006,27.400000000000052,19.200000000000024,11.099999999999996,10.799999999999997
387,10.599999999999998,0,68.80000000000038,12.299999999999992,15.79999999999998,32.00000000000006,27.400000000000052,19.200000000000024,11.099999999999996,10.799999999999997
388,10.599999999999998,0,68.80000000000038,12.299999999999992,15.79999999999998,32.00000000000006,27.500000000000053,19.200000000000024,11.099999999999996,10.799999999999997
389,10.599999999999998,0,69.00000000000037,12.299999999999992,15.79999999999998,32.00000000000006,27.500000000000053,19.200000000000024,11.099999999999996,10.799999999999997
390,10.599999999999998,0,69.10000000000036,12.299999999999992,15.79999999999998,32.10000000000006,27.500000000000053,19.200000000000024,11.099999999999996,10.799999999999997
391,10.599999999999998,0,69.10000000000036,12.299999999999992,15.79999999999998,32.10000000000006,27.600000000000055,19.200000000000024,11.099999999999996,10.799999999999997
392,10.599999999999998,0,69.20000000000036,12.299999999999992,15.79999999999998,32.20000000000006,27.600000000000055,19.200000000000024,11.099999999999996,10.799999999999997
393,10.599999999999998,0,69.30000000000035,12.399999999999991,15.79999999999998,32.20000000000006,27.600000000000055,19.200000000000024,11.099999999999996,10.799999999999997
394,10.599999999999998,0,69.30000000000035,12.399999999999991,15.79999999999998,32.20000000000006,27.600000000000055,19.300000000000026,11.099999999999996,10.799999999999997
395,10.599999999999998,0,69.90000000000032,12.399999999999991,15.79999999999998,32.70000000000006,27.600000000000055,19.300000000000026,11.099999999999996,10.799999999999997
