Line,{'+definite'} - False,{'-definite'} - False,{'+atomic'} - True,{'-atomic'} - True
0,10.1,10.0,10.1,10.0
1,10.2,10.0,10.2,10.0
2,10.299999999999999,10.0,10.2,10.1
3,10.399999999999999,10.0,10.2,10.2
4,10.499999999999998,10.0,10.2,10.299999999999999
5,10.599999999999998,10.0,10.299999999999999,10.299999999999999
6,10.599999999999998,10.1,10.399999999999999,10.299999999999999
7,10.699999999999998,10.1,10.499999999999998,10.299999999999999
8,10.699999999999998,10.2,10.599999999999998,10.299999999999999
9,10.699999999999998,10.299999999999999,10.699999999999998,10.299999999999999
10,10.799999999999997,10.299999999999999,10.799999999999997,10.299999999999999
11,10.799999999999997,10.299999999999999,10.799999999999997,10.299999999999999
12,10.799999999999997,10.299999999999999,10.799999999999997,10.299999999999999
13,10.799999999999997,10.299999999999999,10.799999999999997,10.299999999999999
14,10.799999999999997,10.299999999999999,10.799999999999997,10.299999999999999
15,10.799999999999997,10.299999999999999,10.799999999999997,10.299999999999999
16,10.799999999999997,10.299999999999999,10.799999999999997,10.299999999999999
17,10.899999999999997,10.299999999999999,10.799999999999997,10.399999999999999
18,10.999999999999996,10.299999999999999,10.899999999999997,10.399999999999999
19,10.999999999999996,10.299999999999999,10.899999999999997,10.399999999999999
20,10.999999999999996,10.299999999999999,10.899999999999997,10.399999999999999
21,10.999999999999996,10.299999999999999,10.899999999999997,10.399999999999999
22,10.999999999999996,10.299999999999999,10.899999999999997,10.399999999999999
23,11.099999999999996,10.299999999999999,10.899999999999997,10.499999999999998
24,11.099999999999996,10.299999999999999,10.899999999999997,10.499999999999998
25,11.199999999999996,10.299999999999999,10.899999999999997,10.599999999999998
26,11.199999999999996,10.299999999999999,10.899999999999997,10.599999999999998
27,11.199999999999996,10.299999999999999,10.899999999999997,10.599999999999998
28,11.199999999999996,10.299999999999999,10.899999999999997,10.599999999999998
29,11.199999999999996,10.299999999999999,10.899999999999997,10.599999999999998
30,11.199999999999996,10.299999999999999,10.899999999999997,10.599999999999998
31,11.199999999999996,10.299999999999999,10.899999999999997,10.599999999999998
32,11.199999999999996,10.299999999999999,10.899999999999997,10.599999999999998
33,11.299999999999995,10.299999999999999,10.999999999999996,10.599999999999998
34,11.299999999999995,10.299999999999999,10.999999999999996,10.599999999999998
35,11.299999999999995,10.299999999999999,10.999999999999996,10.599999999999998
36,11.299999999999995,10.299999999999999,10.999999999999996,10.599999999999998
37,11.399999999999995,10.299999999999999,11.099999999999996,10.599999999999998
38,11.399999999999995,10.299999999999999,11.099999999999996,10.599999999999998
39,11.399999999999995,10.299999999999999,11.099999999999996,10.599999999999998
40,11.399999999999995,10.299999999999999,11.099999999999996,10.599999999999998
41,11.399999999999995,10.299999999999999,11.099999999999996,10.599999999999998
42,11.399999999999995,10.399999999999999,11.199999999999996,10.599999999999998
43,11.499999999999995,10.399999999999999,11.299999999999995,10.599999999999998
44,11.499999999999995,10.399999999999999,11.299999999999995,10.599999999999998
45,11.499999999999995,10.399999999999999,11.299999999999995,10.599999999999998
46,11.499999999999995,10.399999999999999,11.299999999999995,10.599999999999998
47,11.499999999999995,10.399999999999999,11.299999999999995,10.599999999999998
48,11.499999999999995,10.399999999999999,11.299999999999995,10.599999999999998
49,11.499999999999995,10.399999999999999,11.299999999999995,10.599999999999998
50,11.499999999999995,10.399999999999999,11.299999999999995,10.599999999999998
51,11.499999999999995,10.499999999999998,11.399999999999995,10.599999999999998
52,11.499999999999995,10.499999999999998,11.399999999999995,10.599999999999998
53,11.599999999999994,10.499999999999998,11.499999999999995,10.599999999999998
54,11.599999999999994,10.599999999999998,11.599999999999994,10.599999999999998
55,11.599999999999994,10.599999999999998,11.599999999999994,10.599999999999998
56,11.599999999999994,10.599999999999998,11.599999999999994,10.599999999999998
57,11.599999999999994,10.599999999999998,11.599999999999994,10.599999999999998
58,11.599999999999994,10.599999999999998,11.599999999999994,10.599999999999998
59,11.599999999999994,10.599999999999998,11.599999999999994,10.599999999999998
60,11.599999999999994,10.599999999999998,11.599999999999994,10.599999999999998
61,11.699999999999994,10.599999999999998,11.699999999999994,10.599999999999998
62,11.799999999999994,10.599999999999998,11.799999999999994,10.599999999999998
63,11.799999999999994,10.599999999999998,11.799999999999994,10.599999999999998
64,11.799999999999994,10.599999999999998,11.799999999999994,10.599999999999998
65,11.799999999999994,10.599999999999998,11.799999999999994,10.599999999999998
66,11.799999999999994,10.599999999999998,11.799999999999994,10.599999999999998
67,11.799999999999994,10.699999999999998,11.899999999999993,10.599999999999998
68,11.799999999999994,10.699999999999998,11.899999999999993,10.599999999999998
69,11.899999999999993,10.699999999999998,11.999999999999993,10.599999999999998
70,11.999999999999993,10.699999999999998,11.999999999999993,10.699999999999998
71,11.999999999999993,10.699999999999998,11.999999999999993,10.699999999999998
72,11.999999999999993,10.699999999999998,11.999999999999993,10.699999999999998
73,11.999999999999993,10.699999999999998,11.999999999999993,10.699999999999998
74,11.999999999999993,10.699999999999998,11.999999999999993,10.699999999999998
75,12.099999999999993,10.699999999999998,12.099999999999993,10.699999999999998
76,12.199999999999992,10.699999999999998,12.199999999999992,10.699999999999998
77,12.199999999999992,10.699999999999998,12.199999999999992,10.699999999999998
78,12.199999999999992,10.699999999999998,12.199999999999992,10.699999999999998
79,12.199999999999992,10.799999999999997,12.299999999999992,10.699999999999998
80,12.299999999999992,10.799999999999997,12.299999999999992,10.799999999999997
81,12.399999999999991,10.799999999999997,12.299999999999992,10.899999999999997
82,12.399999999999991,10.899999999999997,12.399999999999991,10.899999999999997
83,12.399999999999991,10.999999999999996,12.499999999999991,10.899999999999997
84,12.399999999999991,10.999999999999996,12.499999999999991,10.899999999999997
85,12.499999999999991,10.999999999999996,12.59999999999999,10.899999999999997
86,12.499999999999991,10.999999999999996,12.59999999999999,10.899999999999997
87,12.499999999999991,10.999999999999996,12.59999999999999,10.899999999999997
88,12.499999999999991,10.999999999999996,12.59999999999999,10.899999999999997
89,12.499999999999991,10.999999999999996,12.59999999999999,10.899999999999997
90,12.499999999999991,10.999999999999996,12.59999999999999,10.899999999999997
91,12.499999999999991,10.999999999999996,12.59999999999999,10.899999999999997
92,12.499999999999991,11.099999999999996,12.69999999999999,10.899999999999997
93,12.59999999999999,11.099999999999996,12.69999999999999,10.999999999999996
94,12.59999999999999,11.099999999999996,12.69999999999999,10.999999999999996
95,12.59999999999999,11.099999999999996,12.69999999999999,10.999999999999996
96,12.59999999999999,11.099999999999996,12.69999999999999,10.999999999999996
97,12.59999999999999,11.099999999999996,12.69999999999999,10.999999999999996
98,12.69999999999999,11.099999999999996,12.69999999999999,11.099999999999996
99,12.79999999999999,11.099999999999996,12.69999999999999,11.199999999999996
100,12.79999999999999,11.199999999999996,12.79999999999999,11.199999999999996
101,12.79999999999999,11.199999999999996,12.79999999999999,11.199999999999996
102,12.79999999999999,11.199999999999996,12.79999999999999,11.199999999999996
103,12.79999999999999,11.299999999999995,12.89999999999999,11.199999999999996
104,12.89999999999999,11.299999999999995,12.99999999999999,11.199999999999996
105,12.89999999999999,11.299999999999995,12.99999999999999,11.199999999999996
106,12.89999999999999,11.299999999999995,12.99999999999999,11.199999999999996
107,12.89999999999999,11.299999999999995,12.99999999999999,11.199999999999996
