Line,{'+definite'} - False,{'-definite'} - False,{'+atomic'} - True,{'-atomic'} - True
0,10.1,10.0,10.0,10.1
1,10.1,10.0,10.0,10.1
2,10.1,10.1,10.1,10.1
3,10.2,10.1,10.2,10.1
4,10.299999999999999,10.1,10.2,10.2
5,10.299999999999999,10.2,10.299999999999999,10.2
6,10.299999999999999,10.2,10.299999999999999,10.2
7,10.299999999999999,10.299999999999999,10.399999999999999,10.2
8,10.299999999999999,10.299999999999999,10.399999999999999,10.2
9,10.299999999999999,10.399999999999999,10.499999999999998,10.2
10,10.299999999999999,10.399999999999999,10.499999999999998,10.2
11,10.299999999999999,10.499999999999998,10.599999999999998,10.2
12,10.299999999999999,10.499999999999998,10.599999999999998,10.2
13,10.399999999999999,10.499999999999998,10.599999999999998,10.299999999999999
14,10.399999999999999,10.499999999999998,10.599999999999998,10.299999999999999
15,10.399999999999999,10.599999999999998,10.699999999999998,10.299999999999999
16,10.499999999999998,10.599999999999998,10.699999999999998,10.399999999999999
17,10.499999999999998,10.599999999999998,10.699999999999998,10.399999999999999
18,10.499999999999998,10.599999999999998,10.699999999999998,10.399999999999999
19,10.499999999999998,10.599999999999998,10.699999999999998,10.399999999999999
20,10.499999999999998,10.599999999999998,10.699999999999998,10.399999999999999
21,10.599999999999998,10.599999999999998,10.699999999999998,10.499999999999998
22,10.599999999999998,10.599999999999998,10.699999999999998,10.499999999999998
23,10.599999999999998,10.599999999999998,10.699999999999998,10.499999999999998
24,10.699999999999998,10.599999999999998,10.799999999999997,10.499999999999998
25,10.799999999999997,10.599999999999998,10.799999999999997,10.599999999999998
26,10.799999999999997,10.599999999999998,10.799999999999997,10.599999999999998
27,10.799999999999997,10.599999999999998,10.799999999999997,10.599999999999998
28,10.799999999999997,10.599999999999998,10.799999999999997,10.599999999999998
29,10.799999999999997,10.599999999999998,10.799999999999997,10.599999999999998
30,10.799999999999997,10.599999999999998,10.799999999999997,10.599999999999998
31,10.899999999999997,10.599999999999998,10.899999999999997,10.599999999999998
32,10.999999999999996,10.599999999999998,10.899999999999997,10.699999999999998
33,11.099999999999996,10.599999999999998,10.999999999999996,10.699999999999998
34,11.099999999999996,10.599999999999998,10.999999999999996,10.699999999999998
35,11.099999999999996,10.599999999999998,10.999999999999996,10.699999999999998
36,11.099999999999996,10.599999999999998,10.999999999999996,10.699999999999998
37,11.099999999999996,10.599999999999998,10.999999999999996,10.699999999999998
38,11.199999999999996,10.599999999999998,10.999999999999996,10.799999999999997
39,11.199999999999996,10.599999999999998,10.999999999999996,10.799999999999997
40,11.299999999999995,10.599999999999998,11.099999999999996,10.799999999999997
41,11.299999999999995,10.599999999999998,11.099999999999996,10.799999999999997
42,11.399999999999995,10.599999999999998,11.199999999999996,10.799999999999997
43,11.499999999999995,10.599999999999998,11.199999999999996,10.899999999999997
44,11.599999999999994,10.599999999999998,11.199999999999996,10.999999999999996
45,11.599999999999994,10.599999999999998,11.199999999999996,10.999999999999996
46,11.599999999999994,10.599999999999998,11.199999999999996,10.999999999999996
47,11.599999999999994,10.599999999999998,11.199999999999996,10.999999999999996
48,11.699999999999994,10.599999999999998,11.299999999999995,10.999999999999996
49,11.699999999999994,10.599999999999998,11.299999999999995,10.999999999999996
50,11.699999999999994,10.599999999999998,11.299999999999995,10.999999999999996
51,11.699999999999994,10.599999999999998,11.299999999999995,10.999999999999996
52,11.699999999999994,10.599999999999998,11.299999999999995,10.999999999999996
53,11.699999999999994,10.599999999999998,11.299999999999995,10.999999999999996
54,11.699999999999994,10.599999999999998,11.299999999999995,10.999999999999996
55,11.699999999999994,10.599999999999998,11.299999999999995,10.999999999999996
56,11.699999999999994,10.599999999999998,11.299999999999995,10.999999999999996
57,11.699999999999994,10.599999999999998,11.299999999999995,10.999999999999996
58,11.699999999999994,10.699999999999998,11.399999999999995,10.999999999999996
59,11.699999999999994,10.699999999999998,11.399999999999995,10.999999999999996
60,11.699999999999994,10.699999999999998,11.399999999999995,10.999999999999996
61,11.699999999999994,10.699999999999998,11.399999999999995,10.999999999999996
