Line,"{'+atomic', '+definite'} - definite - a_2","{'+definite', '-atomic'} - definite - i_1","{'+atomic', '+definite'} - definite - o_1","{'+atomic', '-definite'} - definite - a_2","{'+atomic', '-definite'} - definite - o_1","{'+definite', '-atomic'} - definite - e_2","{'+atomic', '-definite'} - definite - a_3","{'+atomic', '+definite'} - definite - o_3",{'+atomic'} - definite - a_2
788,101.39999999999851,65.20000000000057,98.39999999999868,42.70000000000034,36.70000000000025,57.50000000000055,20.300000000000022,39.700000000000294,7.59999999999999
789,101.49999999999851,65.40000000000056,98.49999999999868,42.70000000000034,36.70000000000025,57.50000000000055,20.300000000000022,39.700000000000294,7.59999999999999
790,101.79999999999849,65.50000000000055,98.49999999999868,42.80000000000034,36.70000000000025,57.60000000000055,20.300000000000022,39.700000000000294,7.59999999999999
791,102.09999999999847,65.60000000000055,98.49999999999868,42.90000000000034,36.70000000000025,57.70000000000055,20.300000000000022,39.700000000000294,7.59999999999999
792,102.39999999999846,65.70000000000054,98.49999999999868,43.00000000000034,36.70000000000025,57.80000000000055,20.300000000000022,39.700000000000294,7.59999999999999
793,102.49999999999845,65.70000000000054,98.49999999999868,43.200000000000344,36.70000000000025,57.80000000000055,20.300000000000022,39.700000000000294,7.6999999999999895
794,102.59999999999845,65.70000000000054,98.49999999999868,43.40000000000035,36.70000000000025,57.80000000000055,20.300000000000022,39.700000000000294,7.799999999999989
795,102.99999999999842,65.80000000000054,98.49999999999868,43.50000000000035,36.70000000000025,57.90000000000055,20.300000000000022,39.700000000000294,7.799999999999989
796,103.09999999999842,65.80000000000054,98.59999999999867,43.50000000000035,36.70000000000025,58.100000000000556,20.300000000000022,39.700000000000294,7.799999999999989
797,103.09999999999842,65.90000000000053,98.89999999999866,43.50000000000035,36.80000000000025,58.20000000000056,20.400000000000023,39.9000000000003,7.799999999999989
798,103.09999999999842,66.00000000000053,99.19999999999864,43.50000000000035,36.900000000000254,58.30000000000056,20.500000000000025,40.1000000000003,7.799999999999989
799,103.09999999999842,66.10000000000052,99.49999999999862,43.50000000000035,37.000000000000256,58.40000000000056,20.600000000000026,40.3000000000003,7.799999999999989
800,103.4999999999984,66.20000000000051,99.49999999999862,43.60000000000035,37.000000000000256,58.50000000000056,20.600000000000026,40.3000000000003,7.799999999999989
801,103.4999999999984,66.20000000000051,99.59999999999862,43.60000000000035,37.20000000000026,58.50000000000056,20.600000000000026,40.3000000000003,7.799999999999989
802,103.59999999999839,66.20000000000051,99.69999999999861,43.60000000000035,37.20000000000026,58.800000000000566,20.600000000000026,40.3000000000003,7.799999999999989
803,103.69999999999838,66.20000000000051,99.69999999999861,43.80000000000035,37.20000000000026,58.800000000000566,20.600000000000026,40.3000000000003,7.899999999999989
804,103.79999999999838,66.20000000000051,99.69999999999861,44.10000000000036,37.20000000000026,58.800000000000566,20.600000000000026,40.3000000000003,7.9999999999999885
805,104.19999999999835,66.30000000000051,99.69999999999861,44.20000000000036,37.20000000000026,58.90000000000057,20.600000000000026,40.3000000000003,7.9999999999999885
806,104.59999999999833,66.4000000000005,99.69999999999861,44.30000000000036,37.20000000000026,59.00000000000057,20.600000000000026,40.3000000000003,7.9999999999999885
807,104.99999999999831,66.5000000000005,99.69999999999861,44.40000000000036,37.20000000000026,59.10000000000057,20.600000000000026,40.3000000000003,7.9999999999999885
808,104.99999999999831,66.5000000000005,99.7999999999986,44.40000000000036,37.30000000000026,59.10000000000057,20.600000000000026,40.3000000000003,7.9999999999999885
809,105.0999999999983,66.5000000000005,99.7999999999986,44.600000000000364,37.30000000000026,59.10000000000057,20.600000000000026,40.3000000000003,8.099999999999989
810,105.1999999999983,66.5000000000005,99.8999999999986,44.600000000000364,37.30000000000026,59.30000000000057,20.600000000000026,40.3000000000003,8.099999999999989
811,105.29999999999829,66.5000000000005,99.8999999999986,44.80000000000037,37.30000000000026,59.30000000000057,20.600000000000026,40.3000000000003,8.199999999999989
812,105.29999999999829,66.5000000000005,99.9999999999986,44.80000000000037,37.40000000000026,59.30000000000057,20.600000000000026,40.3000000000003,8.199999999999989
813,105.39999999999829,66.5000000000005,99.9999999999986,45.00000000000037,37.40000000000026,59.30000000000057,20.600000000000026,40.3000000000003,8.299999999999988
814,105.49999999999828,66.5000000000005,99.9999999999986,45.20000000000037,37.40000000000026,59.30000000000057,20.600000000000026,40.3000000000003,8.399999999999988
815,105.79999999999826,66.60000000000049,99.9999999999986,45.300000000000374,37.40000000000026,59.400000000000574,20.600000000000026,40.3000000000003,8.399999999999988
816,105.79999999999826,66.70000000000049,100.29999999999858,45.300000000000374,37.50000000000026,59.500000000000576,20.700000000000028,40.500000000000306,8.399999999999988
817,105.79999999999826,66.80000000000048,100.69999999999855,45.300000000000374,37.600000000000264,59.60000000000058,20.80000000000003,40.70000000000031,8.399999999999988
818,106.09999999999825,66.90000000000047,100.69999999999855,45.400000000000375,37.600000000000264,59.70000000000058,20.80000000000003,40.70000000000031,8.399999999999988
819,106.19999999999824,66.90000000000047,100.69999999999855,45.60000000000038,37.600000000000264,59.70000000000058,20.80000000000003,40.70000000000031,8.499999999999988
820,106.59999999999822,67.00000000000047,100.69999999999855,45.70000000000038,37.600000000000264,59.80000000000058,20.80000000000003,40.70000000000031,8.499999999999988
821,106.9999999999982,67.10000000000046,100.69999999999855,45.80000000000038,37.600000000000264,59.90000000000058,20.80000000000003,40.70000000000031,8.499999999999988
822,107.39999999999817,67.20000000000046,100.69999999999855,45.90000000000038,37.600000000000264,60.00000000000058,20.80000000000003,40.70000000000031,8.499999999999988
823,107.79999999999815,67.30000000000045,100.69999999999855,46.000000000000384,37.600000000000264,60.100000000000584,20.80000000000003,40.70000000000031,8.499999999999988
824,108.09999999999813,67.40000000000045,100.69999999999855,46.100000000000385,37.600000000000264,60.200000000000585,20.80000000000003,40.70000000000031,8.499999999999988
825,108.09999999999813,67.40000000000045,100.79999999999855,46.100000000000385,37.700000000000266,60.200000000000585,20.80000000000003,40.70000000000031,8.499999999999988
826,108.19999999999813,67.40000000000045,100.89999999999854,46.100000000000385,37.700000000000266,60.40000000000059,20.80000000000003,40.70000000000031,8.499999999999988
827,108.5999999999981,67.50000000000044,100.89999999999854,46.20000000000039,37.700000000000266,60.50000000000059,20.80000000000003,40.70000000000031,8.499999999999988
828,108.89999999999809,67.60000000000043,100.89999999999854,46.30000000000039,37.700000000000266,60.60000000000059,20.80000000000003,40.70000000000031,8.499999999999988
829,108.99999999999808,67.60000000000043,100.89999999999854,46.60000000000039,37.700000000000266,60.60000000000059,20.80000000000003,40.70000000000031,8.599999999999987
830,109.09999999999808,67.60000000000043,100.89999999999854,46.9000000000004,37.700000000000266,60.60000000000059,20.80000000000003,40.70000000000031,8.699999999999987
831,109.09999999999808,67.70000000000043,101.19999999999852,46.9000000000004,37.80000000000027,60.70000000000059,20.90000000000003,40.90000000000031,8.699999999999987
832,109.09999999999808,67.80000000000042,101.49999999999851,46.9000000000004,37.90000000000027,60.800000000000594,21.000000000000032,41.100000000000314,8.699999999999987
833,109.19999999999807,67.80000000000042,101.49999999999851,47.1000000000004,37.90000000000027,60.800000000000594,21.000000000000032,41.100000000000314,8.799999999999986
834,109.19999999999807,67.90000000000042,101.79999999999849,47.1000000000004,38.00000000000027,60.900000000000595,21.100000000000033,41.30000000000032,8.799999999999986
835,109.59999999999805,68.00000000000041,101.79999999999849,47.2000000000004,38.00000000000027,61.0000000000006,21.100000000000033,41.30000000000032,8.799999999999986
836,109.59999999999805,68.1000000000004,102.09999999999847,47.2000000000004,38.10000000000027,61.1000000000006,21.200000000000035,41.50000000000032,8.799999999999986
837,109.89999999999803,68.2000000000004,102.09999999999847,47.3000000000004,38.10000000000027,61.2000000000006,21.200000000000035,41.50000000000032,8.799999999999986
838,109.89999999999803,68.3000000000004,102.39999999999846,47.3000000000004,38.20000000000027,61.3000000000006,21.300000000000036,41.70000000000032,8.799999999999986
839,110.19999999999801,68.40000000000039,102.39999999999846,47.400000000000404,38.20000000000027,61.4000000000006,21.300000000000036,41.70000000000032,8.799999999999986
840,110.499999999998,68.50000000000038,102.39999999999846,47.500000000000405,38.20000000000027,61.500000000000604,21.300000000000036,41.70000000000032,8.799999999999986
841,110.499999999998,68.60000000000038,102.69999999999844,47.500000000000405,38.300000000000274,61.600000000000605,21.400000000000038,41.900000000000325,8.799999999999986
842,110.59999999999799,68.80000000000037,102.79999999999843,47.500000000000405,38.300000000000274,61.600000000000605,21.400000000000038,41.900000000000325,8.799999999999986
843,110.59999999999799,68.90000000000036,103.09999999999842,47.500000000000405,38.400000000000276,61.70000000000061,21.50000000000004,42.10000000000033,8.799999999999986
844,110.59999999999799,68.90000000000036,103.19999999999841,47.500000000000405,38.50000000000028,61.70000000000061,21.50000000000004,42.10000000000033,8.799999999999986
845,110.89999999999797,69.00000000000036,103.19999999999841,47.600000000000406,38.50000000000028,61.80000000000061,21.50000000000004,42.10000000000033,8.799999999999986
846,110.89999999999797,69.10000000000035,103.4999999999984,47.600000000000406,38.60000000000028,61.90000000000061,21.60000000000004,42.30000000000033,8.799999999999986
847,110.89999999999797,69.10000000000035,103.59999999999839,47.600000000000406,38.70000000000028,61.90000000000061,21.60000000000004,42.30000000000033,8.799999999999986
848,111.29999999999795,69.20000000000034,103.59999999999839,47.70000000000041,38.70000000000028,62.00000000000061,21.60000000000004,42.30000000000033,8.799999999999986
849,111.59999999999793,69.30000000000034,103.59999999999839,47.80000000000041,38.70000000000028,62.10000000000061,21.60000000000004,42.30000000000033,8.799999999999986
850,111.69999999999793,69.60000000000032,103.69999999999838,47.80000000000041,38.70000000000028,62.10000000000061,21.60000000000004,42.30000000000033,8.799999999999986
851,111.69999999999793,69.70000000000032,103.99999999999837,47.80000000000041,38.80000000000028,62.200000000000614,21.700000000000042,42.500000000000334,8.799999999999986
852,111.79999999999792,70.0000000000003,104.09999999999836,47.80000000000041,38.80000000000028,62.200000000000614,21.700000000000042,42.500000000000334,8.799999999999986
853,112.0999999999979,70.10000000000029,104.09999999999836,47.90000000000041,38.80000000000028,62.300000000000615,21.700000000000042,42.500000000000334,8.799999999999986
854,112.49999999999788,70.20000000000029,104.09999999999836,48.00000000000041,38.80000000000028,62.40000000000062,21.700000000000042,42.500000000000334,8.799999999999986
855,112.89999999999786,70.30000000000028,104.09999999999836,48.10000000000041,38.80000000000028,62.50000000000062,21.700000000000042,42.500000000000334,8.799999999999986
856,112.89999999999786,70.40000000000028,104.39999999999834,48.10000000000041,38.90000000000028,62.60000000000062,21.800000000000043,42.70000000000034,8.799999999999986
857,112.99999999999785,70.60000000000026,104.49999999999834,48.10000000000041,38.90000000000028,62.60000000000062,21.800000000000043,42.70000000000034,8.799999999999986
858,112.99999999999785,70.70000000000026,104.79999999999832,48.10000000000041,39.000000000000284,62.70000000000062,21.900000000000045,42.90000000000034,8.799999999999986
859,112.99999999999785,70.80000000000025,105.0999999999983,48.10000000000041,39.100000000000286,62.80000000000062,22.000000000000046,43.10000000000034,8.799999999999986
860,112.99999999999785,70.90000000000025,105.39999999999829,48.10000000000041,39.20000000000029,62.900000000000624,22.100000000000048,43.300000000000345,8.799999999999986
861,112.99999999999785,71.00000000000024,105.69999999999827,48.10000000000041,39.30000000000029,63.000000000000625,22.20000000000005,43.50000000000035,8.799999999999986
862,112.99999999999785,71.10000000000024,105.99999999999825,48.10000000000041,39.40000000000029,63.10000000000063,22.30000000000005,43.70000000000035,8.799999999999986
863,112.99999999999785,71.20000000000023,106.29999999999824,48.10000000000041,39.50000000000029,63.20000000000063,22.400000000000052,43.900000000000354,8.799999999999986
864,112.99999999999785,71.30000000000022,106.59999999999822,48.10000000000041,39.60000000000029,63.30000000000063,22.500000000000053,44.10000000000036,8.799999999999986
865,113.39999999999783,71.40000000000022,106.59999999999822,48.200000000000415,39.60000000000029,63.40000000000063,22.500000000000053,44.10000000000036,8.799999999999986
866,113.69999999999781,71.50000000000021,106.59999999999822,48.300000000000416,39.60000000000029,63.50000000000063,22.500000000000053,44.10000000000036,8.799999999999986
867,114.09999999999779,71.60000000000021,106.59999999999822,48.40000000000042,39.60000000000029,63.600000000000634,22.500000000000053,44.10000000000036,8.799999999999986
868,114.09999999999779,71.7000000000002,106.8999999999982,48.40000000000042,39.700000000000294,63.700000000000635,22.600000000000055,44.30000000000036,8.799999999999986
869,114.39999999999777,71.8000000000002,106.8999999999982,48.50000000000042,39.700000000000294,63.80000000000064,22.600000000000055,44.30000000000036,8.799999999999986
870,114.39999999999777,71.90000000000019,107.19999999999818,48.50000000000042,39.800000000000296,63.90000000000064,22.700000000000056,44.50000000000036,8.799999999999986
871,114.49999999999777,72.10000000000018,107.29999999999818,48.50000000000042,39.800000000000296,63.90000000000064,22.700000000000056,44.50000000000036,8.799999999999986
872,114.59999999999776,72.40000000000016,107.39999999999817,48.50000000000042,39.800000000000296,63.90000000000064,22.700000000000056,44.50000000000036,8.799999999999986
873,114.69999999999776,72.60000000000015,107.49999999999817,48.50000000000042,39.800000000000296,63.90000000000064,22.700000000000056,44.50000000000036,8.799999999999986
874,114.69999999999776,72.70000000000014,107.79999999999815,48.50000000000042,39.9000000000003,64.00000000000064,22.800000000000058,44.700000000000365,8.799999999999986
875,114.69999999999776,72.80000000000014,108.09999999999813,48.50000000000042,40.0000000000003,64.10000000000063,22.90000000000006,44.90000000000037,8.799999999999986
876,114.69999999999776,72.90000000000013,108.39999999999812,48.50000000000042,40.1000000000003,64.20000000000063,23.00000000000006,45.10000000000037,8.799999999999986
877,114.69999999999776,73.00000000000013,108.6999999999981,48.50000000000042,40.2000000000003,64.30000000000062,23.100000000000062,45.300000000000374,8.799999999999986
878,114.69999999999776,73.10000000000012,108.99999999999808,48.50000000000042,40.3000000000003,64.40000000000062,23.200000000000063,45.50000000000038,8.799999999999986
879,114.69999999999776,73.20000000000012,109.29999999999806,48.50000000000042,40.400000000000304,64.50000000000061,23.300000000000065,45.70000000000038,8.799999999999986
880,114.69999999999776,73.30000000000011,109.59999999999805,48.50000000000042,40.500000000000306,64.6000000000006,23.400000000000066,45.90000000000038,8.799999999999986
881,114.79999999999775,73.5000000000001,109.69999999999804,48.50000000000042,40.500000000000306,64.6000000000006,23.400000000000066,45.90000000000038,8.799999999999986
882,114.89999999999775,73.70000000000009,109.79999999999804,48.50000000000042,40.500000000000306,64.6000000000006,23.400000000000066,45.90000000000038,8.799999999999986
883,114.99999999999774,73.70000000000009,109.89999999999803,48.50000000000042,40.500000000000306,64.8000000000006,23.400000000000066,45.90000000000038,8.799999999999986
884,115.09999999999773,73.70000000000009,109.99999999999802,48.50000000000042,40.500000000000306,65.00000000000058,23.400000000000066,45.90000000000038,8.799999999999986
885,115.19999999999773,73.90000000000008,110.09999999999802,48.50000000000042,40.500000000000306,65.00000000000058,23.400000000000066,45.90000000000038,8.799999999999986
886,115.19999999999773,74.00000000000007,110.499999999998,48.50000000000042,40.60000000000031,65.10000000000058,23.500000000000068,46.100000000000385,8.799999999999986
887,115.19999999999773,74.10000000000007,110.79999999999798,48.50000000000042,40.70000000000031,65.20000000000057,23.60000000000007,46.30000000000039,8.799999999999986
888,115.29999999999772,74.10000000000007,110.79999999999798,48.70000000000042,40.70000000000031,65.20000000000057,23.60000000000007,46.30000000000039,8.899999999999986
889,115.29999999999772,74.20000000000006,111.19999999999796,48.70000000000042,40.80000000000031,65.30000000000057,23.70000000000007,46.50000000000039,8.899999999999986
890,115.5999999999977,74.30000000000005,111.19999999999796,48.80000000000042,40.80000000000031,65.40000000000056,23.70000000000007,46.50000000000039,8.899999999999986
891,115.5999999999977,74.40000000000005,111.59999999999793,48.80000000000042,40.90000000000031,65.50000000000055,23.80000000000007,46.700000000000394,8.899999999999986
892,115.99999999999768,74.50000000000004,111.59999999999793,48.900000000000425,40.90000000000031,65.60000000000055,23.80000000000007,46.700000000000394,8.899999999999986
893,115.99999999999768,74.60000000000004,111.99999999999791,48.900000000000425,41.00000000000031,65.70000000000054,23.900000000000073,46.9000000000004,8.899999999999986
894,116.09999999999768,74.80000000000003,112.0999999999979,48.900000000000425,41.00000000000031,65.70000000000054,23.900000000000073,46.9000000000004,8.899999999999986
895,116.09999999999768,74.80000000000003,112.1999999999979,48.900000000000425,41.200000000000315,65.70000000000054,23.900000000000073,46.9000000000004,8.899999999999986
896,116.09999999999768,74.90000000000002,112.49999999999788,48.900000000000425,41.30000000000032,65.80000000000054,24.000000000000075,47.1000000000004,8.899999999999986
897,116.49999999999766,75.00000000000001,112.49999999999788,49.000000000000426,41.30000000000032,65.90000000000053,24.000000000000075,47.1000000000004,8.899999999999986
898,116.89999999999763,75.10000000000001,112.49999999999788,49.10000000000043,41.30000000000032,66.00000000000053,24.000000000000075,47.1000000000004,8.899999999999986
899,117.19999999999762,75.2,112.49999999999788,49.20000000000043,41.30000000000032,66.10000000000052,24.000000000000075,47.1000000000004,8.899999999999986
900,117.4999999999976,75.3,112.49999999999788,49.30000000000043,41.30000000000032,66.20000000000051,24.000000000000075,47.1000000000004,8.899999999999986
901,117.79999999999758,75.39999999999999,112.49999999999788,49.40000000000043,41.30000000000032,66.30000000000051,24.000000000000075,47.1000000000004,8.899999999999986
902,118.09999999999756,75.49999999999999,112.49999999999788,49.50000000000043,41.30000000000032,66.4000000000005,24.000000000000075,47.1000000000004,8.899999999999986
903,118.09999999999756,75.59999999999998,112.79999999999787,49.50000000000043,41.40000000000032,66.5000000000005,24.100000000000076,47.3000000000004,8.899999999999986
904,118.09999999999756,75.69999999999997,113.09999999999785,49.50000000000043,41.50000000000032,66.60000000000049,24.200000000000077,47.500000000000405,8.899999999999986
905,118.09999999999756,75.79999999999997,113.39999999999783,49.50000000000043,41.60000000000032,66.70000000000049,24.30000000000008,47.70000000000041,8.899999999999986
906,118.39999999999755,75.89999999999996,113.39999999999783,49.600000000000435,41.60000000000032,66.80000000000048,24.30000000000008,47.70000000000041,8.899999999999986
907,118.49999999999754,75.89999999999996,113.39999999999783,49.90000000000044,41.60000000000032,66.80000000000048,24.30000000000008,47.70000000000041,8.999999999999986
908,118.89999999999752,75.99999999999996,113.39999999999783,50.00000000000044,41.60000000000032,66.90000000000047,24.30000000000008,47.70000000000041,8.999999999999986
909,118.89999999999752,76.09999999999995,113.79999999999781,50.00000000000044,41.70000000000032,67.00000000000047,24.40000000000008,47.90000000000041,8.999999999999986
910,119.1999999999975,76.19999999999995,113.79999999999781,50.10000000000044,41.70000000000032,67.10000000000046,24.40000000000008,47.90000000000041,8.999999999999986
911,119.1999999999975,76.29999999999994,114.09999999999779,50.10000000000044,41.800000000000324,67.20000000000046,24.50000000000008,48.10000000000041,8.999999999999986
912,119.59999999999748,76.39999999999993,114.09999999999779,50.20000000000044,41.800000000000324,67.30000000000045,24.50000000000008,48.10000000000041,8.999999999999986
913,119.59999999999748,76.39999999999993,114.19999999999779,50.20000000000044,41.900000000000325,67.30000000000045,24.50000000000008,48.10000000000041,8.999999999999986
914,119.59999999999748,76.39999999999993,114.29999999999778,50.20000000000044,42.00000000000033,67.30000000000045,24.50000000000008,48.10000000000041,8.999999999999986
915,119.59999999999748,76.39999999999993,114.39999999999777,50.20000000000044,42.10000000000033,67.30000000000045,24.50000000000008,48.10000000000041,8.999999999999986
916,119.99999999999746,76.49999999999993,114.39999999999777,50.300000000000445,42.10000000000033,67.40000000000045,24.50000000000008,48.10000000000041,8.999999999999986
917,120.39999999999743,76.59999999999992,114.39999999999777,50.400000000000446,42.10000000000033,67.50000000000044,24.50000000000008,48.10000000000041,8.999999999999986
918,120.49999999999743,76.79999999999991,114.49999999999777,50.400000000000446,42.10000000000033,67.50000000000044,24.50000000000008,48.10000000000041,8.999999999999986
919,120.59999999999742,76.79999999999991,114.49999999999777,50.60000000000045,42.10000000000033,67.50000000000044,24.50000000000008,48.10000000000041,9.099999999999985
920,120.9999999999974,76.8999999999999,114.49999999999777,50.70000000000045,42.10000000000033,67.60000000000043,24.50000000000008,48.10000000000041,9.099999999999985
921,121.39999999999738,76.9999999999999,114.49999999999777,50.80000000000045,42.10000000000033,67.70000000000043,24.50000000000008,48.10000000000041,9.099999999999985
922,121.69999999999736,77.0999999999999,114.49999999999777,50.90000000000045,42.10000000000033,67.80000000000042,24.50000000000008,48.10000000000041,9.099999999999985
923,121.69999999999736,77.19999999999989,114.79999999999775,50.90000000000045,42.20000000000033,67.90000000000042,24.600000000000083,48.300000000000416,9.099999999999985
924,121.99999999999734,77.29999999999988,114.79999999999775,51.000000000000455,42.20000000000033,68.00000000000041,24.600000000000083,48.300000000000416,9.099999999999985
925,121.99999999999734,77.39999999999988,115.09999999999773,51.000000000000455,42.30000000000033,68.1000000000004,24.700000000000085,48.50000000000042,9.099999999999985
926,121.99999999999734,77.39999999999988,115.19999999999773,51.000000000000455,42.40000000000033,68.1000000000004,24.700000000000085,48.50000000000042,9.099999999999985
927,121.99999999999734,77.49999999999987,115.49999999999771,51.000000000000455,42.500000000000334,68.2000000000004,24.800000000000086,48.70000000000042,9.099999999999985
928,121.99999999999734,77.49999999999987,115.5999999999977,51.000000000000455,42.70000000000034,68.2000000000004,24.800000000000086,48.70000000000042,9.099999999999985
929,121.99999999999734,77.59999999999987,115.89999999999769,51.000000000000455,42.80000000000034,68.3000000000004,24.900000000000087,48.900000000000425,9.099999999999985
930,121.99999999999734,77.59999999999987,115.99999999999768,51.000000000000455,42.90000000000034,68.3000000000004,24.900000000000087,48.900000000000425,9.099999999999985
931,122.09999999999734,77.79999999999986,116.09999999999768,51.000000000000455,42.90000000000034,68.3000000000004,24.900000000000087,48.900000000000425,9.099999999999985
932,122.09999999999734,77.89999999999985,116.39999999999766,51.000000000000455,43.00000000000034,68.40000000000039,25.00000000000009,49.10000000000043,9.099999999999985
933,122.09999999999734,77.99999999999984,116.69999999999764,51.000000000000455,43.10000000000034,68.50000000000038,25.10000000000009,49.30000000000043,9.099999999999985
934,122.09999999999734,77.99999999999984,116.79999999999764,51.000000000000455,43.200000000000344,68.50000000000038,25.10000000000009,49.30000000000043,9.099999999999985
935,122.09999999999734,78.09999999999984,117.19999999999762,51.000000000000455,43.300000000000345,68.60000000000038,25.20000000000009,49.50000000000043,9.099999999999985
936,122.19999999999733,78.29999999999983,117.29999999999761,51.000000000000455,43.300000000000345,68.60000000000038,25.20000000000009,49.50000000000043,9.099999999999985
937,122.19999999999733,78.39999999999982,117.59999999999759,51.000000000000455,43.40000000000035,68.70000000000037,25.300000000000093,49.700000000000436,9.099999999999985
938,122.19999999999733,78.49999999999982,117.89999999999758,51.000000000000455,43.50000000000035,68.80000000000037,25.400000000000095,49.90000000000044,9.099999999999985
939,122.29999999999733,78.49999999999982,117.89999999999758,51.30000000000046,43.50000000000035,68.80000000000037,25.400000000000095,49.90000000000044,9.199999999999985
940,122.29999999999733,78.59999999999981,118.19999999999756,51.30000000000046,43.60000000000035,68.90000000000036,25.500000000000096,50.10000000000044,9.199999999999985
941,122.39999999999732,78.59999999999981,118.29999999999755,51.30000000000046,43.60000000000035,69.10000000000035,25.500000000000096,50.10000000000044,9.199999999999985
942,122.49999999999731,78.59999999999981,118.39999999999755,51.30000000000046,43.60000000000035,69.30000000000034,25.500000000000096,50.10000000000044,9.199999999999985
943,122.59999999999731,78.59999999999981,118.49999999999754,51.30000000000046,43.60000000000035,69.50000000000033,25.500000000000096,50.10000000000044,9.199999999999985
944,122.59999999999731,78.6999999999998,118.79999999999752,51.30000000000046,43.70000000000035,69.60000000000032,25.600000000000097,50.300000000000445,9.199999999999985
945,122.59999999999731,78.6999999999998,118.89999999999752,51.30000000000046,43.80000000000035,69.60000000000032,25.600000000000097,50.300000000000445,9.199999999999985
946,122.59999999999731,78.7999999999998,119.1999999999975,51.30000000000046,43.900000000000354,69.70000000000032,25.7000000000001,50.50000000000045,9.199999999999985
947,122.59999999999731,78.89999999999979,119.49999999999748,51.30000000000046,44.000000000000355,69.80000000000031,25.8000000000001,50.70000000000045,9.199999999999985
948,122.59999999999731,78.99999999999979,119.79999999999747,51.30000000000046,44.10000000000036,69.9000000000003,25.9000000000001,50.90000000000045,9.199999999999985
949,122.59999999999731,79.09999999999978,120.19999999999744,51.30000000000046,44.20000000000036,70.0000000000003,26.000000000000103,51.100000000000456,9.199999999999985
950,122.59999999999731,79.19999999999978,120.49999999999743,51.30000000000046,44.30000000000036,70.10000000000029,26.100000000000104,51.30000000000046,9.199999999999985
951,122.59999999999731,79.29999999999977,120.79999999999741,51.30000000000046,44.40000000000036,70.20000000000029,26.200000000000106,51.50000000000046,9.199999999999985
952,122.89999999999729,79.39999999999976,120.79999999999741,51.40000000000046,44.40000000000036,70.30000000000028,26.200000000000106,51.50000000000046,9.199999999999985
953,123.19999999999727,79.49999999999976,120.79999999999741,51.50000000000046,44.40000000000036,70.40000000000028,26.200000000000106,51.50000000000046,9.199999999999985
954,123.19999999999727,79.59999999999975,121.0999999999974,51.50000000000046,44.50000000000036,70.50000000000027,26.300000000000107,51.700000000000465,9.199999999999985
955,123.19999999999727,79.69999999999975,121.39999999999738,51.50000000000046,44.600000000000364,70.60000000000026,26.40000000000011,51.90000000000047,9.199999999999985
956,123.19999999999727,79.79999999999974,121.79999999999735,51.50000000000046,44.700000000000365,70.70000000000026,26.50000000000011,52.10000000000047,9.199999999999985
957,123.59999999999725,79.89999999999974,121.79999999999735,51.60000000000046,44.700000000000365,70.80000000000025,26.50000000000011,52.10000000000047,9.199999999999985
958,123.59999999999725,79.89999999999974,121.89999999999735,51.60000000000046,44.80000000000037,70.80000000000025,26.50000000000011,52.10000000000047,9.199999999999985
959,123.59999999999725,79.89999999999974,121.99999999999734,51.60000000000046,44.90000000000037,70.80000000000025,26.50000000000011,52.10000000000047,9.199999999999985
960,123.59999999999725,79.89999999999974,122.09999999999734,51.60000000000046,45.00000000000037,70.80000000000025,26.50000000000011,52.10000000000047,9.199999999999985
961,123.69999999999725,80.09999999999972,122.19999999999733,51.60000000000046,45.00000000000037,70.80000000000025,26.50000000000011,52.10000000000047,9.199999999999985
962,123.79999999999724,80.39999999999971,122.29999999999733,51.60000000000046,45.00000000000037,70.80000000000025,26.50000000000011,52.10000000000047,9.199999999999985
963,123.79999999999724,80.4999999999997,122.59999999999731,51.60000000000046,45.10000000000037,70.90000000000025,26.60000000000011,52.30000000000047,9.199999999999985
964,124.09999999999722,80.5999999999997,122.59999999999731,51.700000000000465,45.10000000000037,71.00000000000024,26.60000000000011,52.30000000000047,9.199999999999985
965,124.4999999999972,80.69999999999969,122.59999999999731,51.800000000000466,45.10000000000037,71.10000000000024,26.60000000000011,52.30000000000047,9.199999999999985
966,124.4999999999972,80.79999999999968,122.89999999999729,51.800000000000466,45.20000000000037,71.20000000000023,26.700000000000113,52.500000000000476,9.199999999999985
967,124.4999999999972,80.89999999999968,123.19999999999727,51.800000000000466,45.300000000000374,71.30000000000022,26.800000000000114,52.70000000000048,9.199999999999985
968,124.5999999999972,80.89999999999968,123.19999999999727,52.00000000000047,45.300000000000374,71.30000000000022,26.800000000000114,52.70000000000048,9.299999999999985
969,124.89999999999718,80.99999999999967,123.19999999999727,52.10000000000047,45.300000000000374,71.40000000000022,26.800000000000114,52.70000000000048,9.299999999999985
970,125.19999999999716,81.09999999999967,123.19999999999727,52.20000000000047,45.300000000000374,71.50000000000021,26.800000000000114,52.70000000000048,9.299999999999985
971,125.29999999999715,81.29999999999966,123.29999999999727,52.20000000000047,45.300000000000374,71.50000000000021,26.800000000000114,52.70000000000048,9.299999999999985
972,125.39999999999715,81.49999999999964,123.39999999999726,52.20000000000047,45.300000000000374,71.50000000000021,26.800000000000114,52.70000000000048,9.299999999999985
973,125.39999999999715,81.49999999999964,123.49999999999726,52.20000000000047,45.400000000000375,71.50000000000021,26.800000000000114,52.70000000000048,9.299999999999985
