Line,set(),{'la_1'},{'a_2'},{'i_1'},{'o_1'},"{'i_1', 'o_1'}",{'e_2'},"{'e_2', 'a_2'}","{'i_1', 'a_2'}",{'la_2'},{'a_3'},"{'a_3', 'e_2'}","{'a_3', 'e_2', 'a_2'}","{'e_2', 'o_1'}"
707,10.0,0,18.10000000000001,11.499999999999995,16.19999999999998,56.10000000000021,10.599999999999998,33.00000000000005,16.299999999999983,0,10.0,10.2,,
708,10.0,0,18.10000000000001,11.499999999999995,16.19999999999998,56.10000000000021,10.599999999999998,33.10000000000005,16.299999999999983,0,10.0,10.2,,
709,10.0,0,18.10000000000001,11.499999999999995,16.19999999999998,56.10000000000021,10.599999999999998,33.10000000000005,16.399999999999984,0,10.0,10.2,,
710,10.0,0,18.10000000000001,11.499999999999995,16.19999999999998,56.10000000000021,10.599999999999998,33.10000000000005,16.399999999999984,0,10.0,10.2,,
711,10.0,0,18.10000000000001,11.499999999999995,16.19999999999998,56.20000000000021,10.599999999999998,33.10000000000005,16.399999999999984,0,10.0,10.2,,
712,10.0,0,18.10000000000001,11.499999999999995,16.19999999999998,56.30000000000021,10.599999999999998,33.10000000000005,16.399999999999984,0,10.0,10.2,,
713,10.0,0,18.20000000000001,11.499999999999995,16.19999999999998,56.30000000000021,10.599999999999998,33.60000000000005,16.399999999999984,0,10.0,10.2,,
714,10.0,0,18.20000000000001,11.499999999999995,16.19999999999998,56.30000000000021,10.599999999999998,33.60000000000005,16.399999999999984,0,10.0,10.2,,
715,10.0,0,18.20000000000001,11.499999999999995,16.19999999999998,56.30000000000021,10.599999999999998,33.60000000000005,16.399999999999984,0,10.0,10.2,,
716,10.0,0,18.20000000000001,11.499999999999995,16.19999999999998,56.30000000000021,10.599999999999998,33.60000000000005,16.399999999999984,0,10.0,10.2,,
717,10.0,0,18.20000000000001,11.499999999999995,16.19999999999998,56.30000000000021,10.599999999999998,33.70000000000005,16.399999999999984,0,10.0,10.2,,
718,10.0,0,18.20000000000001,11.499999999999995,16.19999999999998,56.40000000000021,10.599999999999998,33.70000000000005,16.399999999999984,0,10.0,10.2,,
719,10.0,0,18.20000000000001,11.499999999999995,16.19999999999998,56.40000000000021,10.599999999999998,33.70000000000005,16.399999999999984,0,10.0,10.2,,
720,10.0,0,18.30000000000001,11.499999999999995,16.19999999999998,56.40000000000021,10.599999999999998,34.20000000000005,16.399999999999984,0,10.0,10.2,,
721,10.0,0,18.30000000000001,11.499999999999995,16.19999999999998,56.40000000000021,10.599999999999998,34.20000000000005,16.399999999999984,0,10.0,10.2,,
722,10.0,0,18.30000000000001,11.499999999999995,16.19999999999998,56.40000000000021,10.599999999999998,34.300000000000054,16.399999999999984,0,10.0,10.2,,
723,10.0,0,18.30000000000001,11.499999999999995,16.19999999999998,56.40000000000021,10.599999999999998,34.400000000000055,16.399999999999984,0,10.0,10.2,,
724,10.0,0,18.30000000000001,11.499999999999995,16.19999999999998,56.40000000000021,10.599999999999998,34.400000000000055,16.399999999999984,0,10.0,10.2,,
725,10.0,0,18.30000000000001,11.499999999999995,16.19999999999998,56.40000000000021,10.599999999999998,34.400000000000055,16.399999999999984,0,10.0,10.2,,
726,10.0,0,18.30000000000001,11.499999999999995,16.19999999999998,56.40000000000021,10.599999999999998,34.50000000000006,16.399999999999984,0,10.0,10.2,,
727,10.0,0,18.30000000000001,11.499999999999995,16.19999999999998,56.40000000000021,10.599999999999998,34.60000000000006,16.399999999999984,0,10.0,10.2,,
728,10.0,0,18.30000000000001,11.499999999999995,16.19999999999998,56.40000000000021,10.599999999999998,34.60000000000006,16.399999999999984,0,10.0,10.299999999999999,10.0,
729,10.0,0,18.30000000000001,11.499999999999995,16.19999999999998,56.40000000000021,10.599999999999998,34.60000000000006,16.399999999999984,0,10.0,10.299999999999999,10.0,
730,10.0,0,18.30000000000001,11.499999999999995,16.19999999999998,56.40000000000021,10.599999999999998,34.60000000000006,16.399999999999984,0,10.0,10.299999999999999,10.0,
731,10.0,0,18.30000000000001,11.499999999999995,16.19999999999998,56.40000000000021,10.599999999999998,34.60000000000006,16.399999999999984,0,10.0,10.299999999999999,10.0,
732,10.0,0,18.30000000000001,11.499999999999995,16.19999999999998,56.40000000000021,10.599999999999998,34.60000000000006,16.399999999999984,0,10.0,10.299999999999999,10.0,
733,10.0,0,18.30000000000001,11.499999999999995,16.19999999999998,56.50000000000021,10.599999999999998,34.60000000000006,16.399999999999984,0,10.0,10.299999999999999,10.0,
734,10.0,0,18.30000000000001,11.499999999999995,16.19999999999998,56.50000000000021,10.599999999999998,34.60000000000006,16.399999999999984,0,10.0,10.299999999999999,10.0,
735,10.0,0,18.30000000000001,11.499999999999995,16.19999999999998,56.600000000000215,10.599999999999998,34.60000000000006,16.399999999999984,0,10.0,10.299999999999999,10.0,
736,10.0,0,18.400000000000013,11.499999999999995,16.19999999999998,56.600000000000215,10.599999999999998,35.10000000000006,16.399999999999984,0,10.0,10.299999999999999,10.5,
737,10.0,0,18.400000000000013,11.499999999999995,16.19999999999998,56.600000000000215,10.599999999999998,35.10000000000006,16.399999999999984,0,10.0,10.299999999999999,10.5,
738,10.0,0,18.500000000000014,11.499999999999995,16.19999999999998,56.600000000000215,10.599999999999998,35.60000000000006,16.399999999999984,0,10.0,10.299999999999999,11.0,
739,10.0,0,18.500000000000014,11.499999999999995,16.19999999999998,56.600000000000215,10.599999999999998,35.60000000000006,16.399999999999984,0,10.0,10.299999999999999,11.0,
740,10.0,0,18.500000000000014,11.499999999999995,16.19999999999998,56.600000000000215,10.599999999999998,35.60000000000006,16.399999999999984,0,10.0,10.299999999999999,11.1,
741,10.0,0,18.500000000000014,11.499999999999995,16.19999999999998,56.600000000000215,10.599999999999998,35.60000000000006,16.399999999999984,0,10.0,10.299999999999999,11.2,
742,10.0,0,18.500000000000014,11.499999999999995,16.19999999999998,56.600000000000215,10.599999999999998,35.70000000000006,16.399999999999984,0,10.0,10.299999999999999,11.2,
743,10.0,0,18.500000000000014,11.499999999999995,16.19999999999998,56.700000000000216,10.599999999999998,35.70000000000006,16.399999999999984,0,10.0,10.299999999999999,11.2,
744,10.0,0,18.500000000000014,11.499999999999995,16.19999999999998,56.700000000000216,10.599999999999998,35.70000000000006,16.399999999999984,0,10.0,10.299999999999999,11.299999999999999,
745,10.0,0,18.600000000000016,11.499999999999995,16.19999999999998,56.700000000000216,10.599999999999998,36.20000000000006,16.399999999999984,0,10.0,10.299999999999999,11.799999999999999,
746,10.0,0,18.600000000000016,11.499999999999995,16.19999999999998,56.700000000000216,10.599999999999998,36.20000000000006,16.399999999999984,0,10.0,10.299999999999999,11.799999999999999,
747,10.0,0,18.600000000000016,11.499999999999995,16.19999999999998,56.80000000000022,10.599999999999998,36.20000000000006,16.399999999999984,0,10.0,10.299999999999999,11.799999999999999,
748,10.0,0,18.600000000000016,11.499999999999995,16.19999999999998,56.80000000000022,10.599999999999998,36.30000000000006,16.399999999999984,0,10.0,10.299999999999999,11.799999999999999,
749,10.0,0,18.600000000000016,11.499999999999995,16.19999999999998,56.80000000000022,10.599999999999998,36.30000000000006,16.499999999999986,0,10.0,10.299999999999999,11.799999999999999,
750,10.0,0,18.600000000000016,11.499999999999995,16.19999999999998,56.80000000000022,10.599999999999998,36.30000000000006,16.499999999999986,0,10.0,10.299999999999999,11.799999999999999,
751,10.0,0,18.600000000000016,11.499999999999995,16.19999999999998,56.80000000000022,10.599999999999998,36.30000000000006,16.499999999999986,0,10.0,10.299999999999999,11.899999999999999,
752,10.0,0,18.600000000000016,11.499999999999995,16.19999999999998,56.90000000000022,10.599999999999998,36.30000000000006,16.499999999999986,0,10.0,10.299999999999999,11.899999999999999,
753,10.0,0,18.600000000000016,11.499999999999995,16.19999999999998,56.90000000000022,10.599999999999998,36.30000000000006,16.499999999999986,0,10.0,10.299999999999999,11.899999999999999,
754,10.0,0,18.600000000000016,11.499999999999995,16.19999999999998,56.90000000000022,10.599999999999998,36.30000000000006,16.499999999999986,0,10.0,10.299999999999999,11.999999999999998,
755,10.0,0,18.600000000000016,11.499999999999995,16.19999999999998,57.00000000000022,10.599999999999998,36.30000000000006,16.499999999999986,0,10.0,10.299999999999999,11.999999999999998,
756,10.0,0,18.600000000000016,11.499999999999995,16.19999999999998,57.10000000000022,10.599999999999998,36.30000000000006,16.499999999999986,0,10.0,10.299999999999999,11.999999999999998,
757,10.0,0,18.600000000000016,11.499999999999995,16.19999999999998,57.10000000000022,10.599999999999998,36.30000000000006,16.499999999999986,0,10.0,10.299999999999999,11.999999999999998,
758,10.0,0,18.600000000000016,11.499999999999995,16.19999999999998,57.10000000000022,10.599999999999998,36.40000000000006,16.499999999999986,0,10.0,10.299999999999999,11.999999999999998,
759,10.0,0,18.600000000000016,11.499999999999995,16.19999999999998,57.10000000000022,10.599999999999998,36.40000000000006,16.499999999999986,0,10.0,10.299999999999999,11.999999999999998,
760,10.0,0,18.600000000000016,11.499999999999995,16.19999999999998,57.10000000000022,10.599999999999998,36.500000000000064,16.499999999999986,0,10.0,10.299999999999999,11.999999999999998,
761,10.0,0,18.600000000000016,11.499999999999995,16.19999999999998,57.10000000000022,10.599999999999998,36.500000000000064,16.499999999999986,0,10.0,10.299999999999999,11.999999999999998,
762,10.0,0,18.600000000000016,11.499999999999995,16.19999999999998,57.20000000000022,10.599999999999998,36.500000000000064,16.499999999999986,0,10.0,10.299999999999999,11.999999999999998,
763,10.0,0,18.600000000000016,11.499999999999995,16.299999999999983,57.70000000000022,10.599999999999998,36.500000000000064,16.499999999999986,0,10.0,10.299999999999999,11.999999999999998,
764,10.0,0,18.600000000000016,11.499999999999995,16.299999999999983,57.70000000000022,10.599999999999998,36.500000000000064,16.499999999999986,0,10.0,10.299999999999999,11.999999999999998,
765,10.0,0,18.600000000000016,11.499999999999995,16.299999999999983,57.70000000000022,10.599999999999998,36.500000000000064,16.499999999999986,0,10.0,10.299999999999999,11.999999999999998,
766,10.0,0,18.600000000000016,11.499999999999995,16.299999999999983,57.70000000000022,10.599999999999998,36.500000000000064,16.499999999999986,0,10.0,10.299999999999999,11.999999999999998,
767,10.0,0,18.600000000000016,11.499999999999995,16.299999999999983,57.800000000000225,10.599999999999998,36.500000000000064,16.499999999999986,0,10.0,10.299999999999999,11.999999999999998,
768,10.0,0,18.600000000000016,11.499999999999995,16.299999999999983,57.800000000000225,10.599999999999998,36.600000000000065,16.499999999999986,0,10.0,10.299999999999999,11.999999999999998,
769,10.0,0,18.600000000000016,11.499999999999995,16.299999999999983,57.800000000000225,10.599999999999998,36.600000000000065,16.599999999999987,0,10.0,10.299999999999999,11.999999999999998,
770,10.0,0,18.600000000000016,11.499999999999995,16.299999999999983,57.900000000000226,10.599999999999998,36.600000000000065,16.599999999999987,0,10.0,10.299999999999999,11.999999999999998,
771,10.0,0,18.600000000000016,11.499999999999995,16.299999999999983,57.900000000000226,10.599999999999998,36.600000000000065,16.599999999999987,0,10.0,10.299999999999999,11.999999999999998,
772,10.0,0,18.600000000000016,11.499999999999995,16.299999999999983,57.900000000000226,10.599999999999998,36.600000000000065,16.599999999999987,0,10.0,10.299999999999999,11.999999999999998,
773,10.0,0,18.600000000000016,11.499999999999995,16.299999999999983,57.900000000000226,10.599999999999998,36.600000000000065,16.69999999999999,0,10.0,10.299999999999999,11.999999999999998,
774,10.0,0,18.600000000000016,11.499999999999995,16.299999999999983,57.900000000000226,10.599999999999998,36.600000000000065,16.69999999999999,0,10.0,10.299999999999999,11.999999999999998,
775,10.0,0,18.600000000000016,11.499999999999995,16.299999999999983,57.900000000000226,10.599999999999998,36.600000000000065,16.79999999999999,0,10.0,10.299999999999999,11.999999999999998,
776,10.0,0,18.600000000000016,11.499999999999995,16.399999999999984,58.400000000000226,10.599999999999998,36.600000000000065,16.79999999999999,0,10.0,10.299999999999999,11.999999999999998,
777,10.0,0,18.700000000000017,11.499999999999995,16.399999999999984,58.400000000000226,10.599999999999998,37.100000000000065,16.79999999999999,0,10.0,10.299999999999999,12.499999999999998,
778,10.0,0,18.700000000000017,11.499999999999995,16.399999999999984,58.50000000000023,10.599999999999998,37.100000000000065,16.79999999999999,0,10.0,10.299999999999999,12.499999999999998,
779,10.0,0,18.700000000000017,11.499999999999995,16.399999999999984,58.50000000000023,10.599999999999998,37.100000000000065,16.79999999999999,0,10.0,10.299999999999999,12.499999999999998,
780,10.0,0,18.80000000000002,11.499999999999995,16.399999999999984,58.50000000000023,10.599999999999998,37.600000000000065,16.79999999999999,0,10.0,10.299999999999999,12.999999999999998,
781,10.0,0,18.80000000000002,11.499999999999995,16.399999999999984,58.50000000000023,10.599999999999998,37.600000000000065,16.89999999999999,0,10.0,10.299999999999999,12.999999999999998,
782,10.0,0,18.80000000000002,11.499999999999995,16.399999999999984,58.50000000000023,10.599999999999998,37.600000000000065,16.89999999999999,0,10.0,10.299999999999999,13.099999999999998,
783,10.0,0,18.80000000000002,11.499999999999995,16.399999999999984,58.50000000000023,10.599999999999998,37.70000000000007,16.89999999999999,0,10.0,10.299999999999999,13.099999999999998,
784,10.0,0,18.80000000000002,11.499999999999995,16.399999999999984,58.50000000000023,10.599999999999998,37.70000000000007,16.89999999999999,0,10.0,10.299999999999999,13.199999999999998,
785,10.0,0,18.80000000000002,11.499999999999995,16.399999999999984,58.60000000000023,10.599999999999998,37.70000000000007,16.89999999999999,0,10.0,10.299999999999999,13.199999999999998,
786,10.0,0,18.80000000000002,11.499999999999995,16.399999999999984,58.70000000000023,10.599999999999998,37.70000000000007,16.89999999999999,0,10.0,10.299999999999999,13.199999999999998,
787,10.0,0,18.80000000000002,11.499999999999995,16.399999999999984,58.70000000000023,10.599999999999998,37.80000000000007,16.89999999999999,0,10.0,10.299999999999999,13.199999999999998,
788,10.0,0,18.80000000000002,11.499999999999995,16.399999999999984,58.70000000000023,10.599999999999998,37.80000000000007,16.999999999999993,0,10.0,10.299999999999999,13.199999999999998,
789,10.0,0,18.80000000000002,11.499999999999995,16.399999999999984,58.70000000000023,10.599999999999998,37.80000000000007,16.999999999999993,0,10.0,10.299999999999999,13.199999999999998,
790,10.0,0,18.80000000000002,11.499999999999995,16.399999999999984,58.70000000000023,10.599999999999998,37.90000000000007,16.999999999999993,0,10.0,10.299999999999999,13.199999999999998,
791,10.0,0,18.80000000000002,11.499999999999995,16.399999999999984,58.70000000000023,10.599999999999998,38.00000000000007,16.999999999999993,0,10.0,10.299999999999999,13.199999999999998,
792,10.0,0,18.80000000000002,11.499999999999995,16.399999999999984,58.70000000000023,10.599999999999998,38.00000000000007,17.099999999999994,0,10.0,10.299999999999999,13.199999999999998,
793,10.0,0,18.80000000000002,11.499999999999995,16.399999999999984,58.70000000000023,10.599999999999998,38.00000000000007,17.099999999999994,0,10.0,10.299999999999999,13.199999999999998,
794,10.0,0,18.80000000000002,11.499999999999995,16.399999999999984,58.70000000000023,10.599999999999998,38.00000000000007,17.099999999999994,0,10.0,10.299999999999999,13.199999999999998,
795,10.0,0,18.80000000000002,11.499999999999995,16.399999999999984,58.70000000000023,10.599999999999998,38.10000000000007,17.099999999999994,0,10.0,10.299999999999999,13.199999999999998,
796,10.0,0,18.80000000000002,11.499999999999995,16.399999999999984,58.70000000000023,10.599999999999998,38.10000000000007,17.099999999999994,0,10.0,10.299999999999999,13.299999999999997,
797,10.0,0,18.80000000000002,11.499999999999995,16.399999999999984,58.70000000000023,10.599999999999998,38.10000000000007,17.099999999999994,0,10.0,10.299999999999999,13.299999999999997,
798,10.0,0,18.80000000000002,11.499999999999995,16.499999999999986,59.20000000000023,10.599999999999998,38.10000000000007,17.099999999999994,0,10.0,10.299999999999999,13.299999999999997,
799,10.0,0,18.80000000000002,11.499999999999995,16.599999999999987,59.70000000000023,10.599999999999998,38.10000000000007,17.099999999999994,0,10.0,10.299999999999999,13.299999999999997,
800,10.0,0,18.80000000000002,11.499999999999995,16.599999999999987,59.70000000000023,10.599999999999998,38.10000000000007,17.099999999999994,0,10.0,10.299999999999999,13.299999999999997,
801,10.0,0,18.80000000000002,11.499999999999995,16.69999999999999,60.20000000000023,10.599999999999998,38.10000000000007,17.099999999999994,0,10.0,10.299999999999999,13.299999999999997,
802,10.0,0,18.80000000000002,11.499999999999995,16.69999999999999,60.20000000000023,10.599999999999998,38.200000000000074,17.099999999999994,0,10.0,10.299999999999999,13.299999999999997,
803,10.0,0,18.80000000000002,11.499999999999995,16.69999999999999,60.20000000000023,10.599999999999998,38.200000000000074,17.099999999999994,0,10.0,10.299999999999999,13.399999999999997,
804,10.0,0,18.80000000000002,11.499999999999995,16.69999999999999,60.20000000000023,10.599999999999998,38.200000000000074,17.099999999999994,0,10.0,10.299999999999999,13.399999999999997,
805,10.0,0,18.80000000000002,11.499999999999995,16.69999999999999,60.20000000000023,10.599999999999998,38.300000000000075,17.099999999999994,0,10.0,10.299999999999999,13.399999999999997,
806,10.0,0,18.80000000000002,11.499999999999995,16.69999999999999,60.20000000000023,10.599999999999998,38.300000000000075,17.099999999999994,0,10.0,10.299999999999999,13.399999999999997,
807,10.0,0,18.90000000000002,11.499999999999995,16.69999999999999,60.20000000000023,10.599999999999998,38.800000000000075,17.099999999999994,0,10.0,10.299999999999999,13.899999999999997,
808,10.0,0,18.90000000000002,11.499999999999995,16.69999999999999,60.30000000000023,10.599999999999998,38.800000000000075,17.099999999999994,0,10.0,10.299999999999999,13.899999999999997,
809,10.0,0,19.00000000000002,11.499999999999995,16.69999999999999,60.30000000000023,10.599999999999998,39.300000000000075,17.099999999999994,0,10.0,10.299999999999999,14.399999999999997,
810,10.0,0,19.00000000000002,11.499999999999995,16.69999999999999,60.30000000000023,10.599999999999998,39.40000000000008,17.099999999999994,0,10.0,10.299999999999999,14.399999999999997,
811,10.0,0,19.00000000000002,11.499999999999995,16.69999999999999,60.30000000000023,10.599999999999998,39.50000000000008,17.099999999999994,0,10.0,10.299999999999999,14.399999999999997,
812,10.0,0,19.00000000000002,11.499999999999995,16.69999999999999,60.30000000000023,10.599999999999998,39.50000000000008,17.099999999999994,0,10.0,10.299999999999999,14.399999999999997,
813,10.0,0,19.00000000000002,11.499999999999995,16.69999999999999,60.30000000000023,10.599999999999998,39.50000000000008,17.199999999999996,0,10.0,10.299999999999999,14.399999999999997,
814,10.0,0,19.00000000000002,11.499999999999995,16.69999999999999,60.30000000000023,10.599999999999998,39.60000000000008,17.199999999999996,0,10.0,10.299999999999999,14.399999999999997,
815,10.0,0,19.00000000000002,11.499999999999995,16.69999999999999,60.30000000000023,10.599999999999998,39.70000000000008,17.199999999999996,0,10.0,10.299999999999999,14.399999999999997,
816,10.0,0,19.00000000000002,11.499999999999995,16.69999999999999,60.40000000000023,10.599999999999998,39.70000000000008,17.199999999999996,0,10.0,10.299999999999999,14.399999999999997,
817,10.0,0,19.00000000000002,11.499999999999995,16.79999999999999,60.90000000000023,10.599999999999998,39.70000000000008,17.199999999999996,0,10.0,10.299999999999999,14.399999999999997,
818,10.0,0,19.00000000000002,11.499999999999995,16.79999999999999,60.90000000000023,10.599999999999998,39.70000000000008,17.199999999999996,0,10.0,10.299999999999999,14.399999999999997,
819,10.0,0,19.00000000000002,11.499999999999995,16.79999999999999,60.90000000000023,10.599999999999998,39.70000000000008,17.199999999999996,0,10.0,10.299999999999999,14.399999999999997,
820,10.0,0,19.00000000000002,11.499999999999995,16.79999999999999,60.90000000000023,10.599999999999998,39.70000000000008,17.199999999999996,0,10.0,10.299999999999999,14.399999999999997,
821,10.0,0,19.00000000000002,11.499999999999995,16.79999999999999,60.90000000000023,10.599999999999998,39.70000000000008,17.199999999999996,0,10.0,10.299999999999999,14.499999999999996,
822,10.0,0,19.00000000000002,11.499999999999995,16.79999999999999,60.90000000000023,10.599999999999998,39.80000000000008,17.199999999999996,0,10.0,10.299999999999999,14.499999999999996,
823,10.0,0,19.00000000000002,11.499999999999995,16.79999999999999,60.90000000000023,10.599999999999998,39.80000000000008,17.199999999999996,0,10.0,10.299999999999999,14.499999999999996,
824,10.0,0,19.00000000000002,11.499999999999995,16.79999999999999,60.90000000000023,10.599999999999998,39.80000000000008,17.299999999999997,0,10.0,10.299999999999999,14.499999999999996,
825,10.0,0,19.00000000000002,11.499999999999995,16.79999999999999,60.90000000000023,10.599999999999998,39.80000000000008,17.299999999999997,0,10.0,10.299999999999999,14.499999999999996,
826,10.0,0,19.00000000000002,11.499999999999995,16.79999999999999,60.90000000000023,10.599999999999998,39.900000000000084,17.299999999999997,0,10.0,10.299999999999999,14.499999999999996,
827,10.0,0,19.100000000000023,11.499999999999995,16.79999999999999,60.90000000000023,10.599999999999998,40.400000000000084,17.299999999999997,0,10.0,10.299999999999999,14.999999999999996,
828,10.0,0,19.100000000000023,11.499999999999995,16.79999999999999,60.90000000000023,10.599999999999998,40.400000000000084,17.299999999999997,0,10.0,10.299999999999999,15.099999999999996,
829,10.0,0,19.100000000000023,11.499999999999995,16.79999999999999,60.90000000000023,10.599999999999998,40.400000000000084,17.299999999999997,0,10.0,10.299999999999999,15.099999999999996,
830,10.0,0,19.100000000000023,11.499999999999995,16.79999999999999,60.90000000000023,10.599999999999998,40.400000000000084,17.4,0,10.0,10.299999999999999,15.099999999999996,
831,10.0,0,19.100000000000023,11.499999999999995,16.79999999999999,61.000000000000234,10.599999999999998,40.400000000000084,17.4,0,10.0,10.299999999999999,15.099999999999996,
832,10.0,0,19.100000000000023,11.499999999999995,16.79999999999999,61.000000000000234,10.599999999999998,40.400000000000084,17.4,0,10.0,10.299999999999999,15.099999999999996,
833,10.0,0,19.100000000000023,11.499999999999995,16.79999999999999,61.000000000000234,10.599999999999998,40.500000000000085,17.4,0,10.0,10.299999999999999,15.099999999999996,
834,10.0,0,19.100000000000023,11.499999999999995,16.79999999999999,61.100000000000236,10.599999999999998,40.500000000000085,17.4,0,10.0,10.299999999999999,15.099999999999996,
835,10.0,0,19.100000000000023,11.499999999999995,16.79999999999999,61.100000000000236,10.599999999999998,40.60000000000009,17.4,0,10.0,10.299999999999999,15.099999999999996,
836,10.0,0,19.100000000000023,11.499999999999995,16.89999999999999,61.600000000000236,10.599999999999998,40.60000000000009,17.4,0,10.0,10.299999999999999,15.099999999999996,
837,10.0,0,19.100000000000023,11.499999999999995,16.89999999999999,61.600000000000236,10.599999999999998,40.60000000000009,17.4,0,10.0,10.299999999999999,15.099999999999996,
838,10.0,0,19.100000000000023,11.499999999999995,16.89999999999999,61.600000000000236,10.599999999999998,40.60000000000009,17.4,0,10.0,10.299999999999999,15.099999999999996,
839,10.0,0,19.100000000000023,11.499999999999995,16.89999999999999,61.600000000000236,10.599999999999998,40.70000000000009,17.4,0,10.0,10.299999999999999,15.099999999999996,
840,10.0,0,19.100000000000023,11.499999999999995,16.89999999999999,61.600000000000236,10.599999999999998,40.80000000000009,17.4,0,10.0,10.299999999999999,15.099999999999996,
841,10.0,0,19.100000000000023,11.499999999999995,16.999999999999993,62.100000000000236,10.599999999999998,40.80000000000009,17.4,0,10.0,10.299999999999999,15.099999999999996,
842,10.0,0,19.100000000000023,11.499999999999995,16.999999999999993,62.20000000000024,10.599999999999998,40.80000000000009,17.4,0,10.0,10.299999999999999,15.099999999999996,
843,10.0,0,19.100000000000023,11.499999999999995,16.999999999999993,62.20000000000024,10.599999999999998,40.80000000000009,17.4,0,10.0,10.299999999999999,15.099999999999996,
844,10.0,0,19.100000000000023,11.499999999999995,16.999999999999993,62.20000000000024,10.599999999999998,40.80000000000009,17.5,0,10.0,10.299999999999999,15.099999999999996,
845,10.0,0,19.100000000000023,11.499999999999995,16.999999999999993,62.20000000000024,10.599999999999998,40.80000000000009,17.5,0,10.0,10.299999999999999,15.099999999999996,
846,10.0,0,19.100000000000023,11.499999999999995,17.099999999999994,62.70000000000024,10.599999999999998,40.80000000000009,17.5,0,10.0,10.299999999999999,15.099999999999996,
847,10.0,0,19.100000000000023,11.499999999999995,17.099999999999994,62.70000000000024,10.599999999999998,40.90000000000009,17.5,0,10.0,10.299999999999999,15.099999999999996,
848,10.0,0,19.100000000000023,11.499999999999995,17.099999999999994,62.70000000000024,10.599999999999998,40.90000000000009,17.6,0,10.0,10.299999999999999,15.099999999999996,
849,10.0,0,19.100000000000023,11.599999999999994,17.099999999999994,63.20000000000024,10.599999999999998,40.90000000000009,17.6,0,10.0,10.299999999999999,15.099999999999996,
850,10.0,0,19.100000000000023,11.599999999999994,17.099999999999994,63.30000000000024,10.599999999999998,40.90000000000009,17.6,0,10.0,10.299999999999999,15.099999999999996,
851,10.0,0,19.100000000000023,11.599999999999994,17.099999999999994,63.40000000000024,10.599999999999998,40.90000000000009,17.6,0,10.0,10.299999999999999,15.099999999999996,
852,10.0,0,19.100000000000023,11.599999999999994,17.099999999999994,63.40000000000024,10.599999999999998,40.90000000000009,17.6,0,10.0,10.299999999999999,15.199999999999996,
853,10.0,0,19.100000000000023,11.599999999999994,17.099999999999994,63.40000000000024,10.599999999999998,40.90000000000009,17.6,0,10.0,10.299999999999999,15.199999999999996,
854,10.0,0,19.200000000000024,11.599999999999994,17.099999999999994,63.40000000000024,10.599999999999998,41.40000000000009,17.6,0,10.0,10.299999999999999,15.699999999999996,
855,10.0,0,19.200000000000024,11.599999999999994,17.099999999999994,63.50000000000024,10.599999999999998,41.40000000000009,17.6,0,10.0,10.299999999999999,15.699999999999996,
856,10.0,0,19.200000000000024,11.699999999999994,17.099999999999994,64.00000000000024,10.599999999999998,41.40000000000009,17.6,0,10.0,10.299999999999999,15.699999999999996,
857,10.0,0,19.200000000000024,11.699999999999994,17.099999999999994,64.10000000000024,10.599999999999998,41.40000000000009,17.6,0,10.0,10.299999999999999,15.699999999999996,
858,10.0,0,19.200000000000024,11.699999999999994,17.099999999999994,64.10000000000024,10.599999999999998,41.40000000000009,17.6,0,10.0,10.299999999999999,15.699999999999996,
859,10.0,0,19.200000000000024,11.699999999999994,17.099999999999994,64.10000000000024,10.599999999999998,41.40000000000009,17.6,0,10.0,10.299999999999999,15.699999999999996,
860,10.0,0,19.200000000000024,11.699999999999994,17.099999999999994,64.20000000000023,10.599999999999998,41.40000000000009,17.6,0,10.0,10.299999999999999,15.699999999999996,
861,10.0,0,19.200000000000024,11.699999999999994,17.199999999999996,64.70000000000023,10.599999999999998,41.40000000000009,17.6,0,10.0,10.299999999999999,15.699999999999996,
862,10.0,0,19.200000000000024,11.699999999999994,17.199999999999996,64.70000000000023,10.599999999999998,41.40000000000009,17.6,0,10.0,10.299999999999999,15.699999999999996,
863,10.0,0,19.200000000000024,11.699999999999994,17.199999999999996,64.80000000000022,10.599999999999998,41.40000000000009,17.6,0,10.0,10.299999999999999,15.699999999999996,
864,10.0,0,19.200000000000024,11.699999999999994,17.199999999999996,64.80000000000022,10.599999999999998,41.40000000000009,17.6,0,10.0,10.299999999999999,15.699999999999996,
865,10.0,0,19.200000000000024,11.699999999999994,17.199999999999996,64.80000000000022,10.599999999999998,41.50000000000009,17.6,0,10.0,10.299999999999999,15.699999999999996,
866,10.0,0,19.200000000000024,11.699999999999994,17.199999999999996,64.80000000000022,10.599999999999998,41.50000000000009,17.6,0,10.0,10.299999999999999,15.699999999999996,
867,10.0,0,19.200000000000024,11.699999999999994,17.199999999999996,64.90000000000022,10.599999999999998,41.50000000000009,17.6,0,10.0,10.299999999999999,15.699999999999996,
868,10.0,0,19.200000000000024,11.699999999999994,17.199999999999996,64.90000000000022,10.599999999999998,41.50000000000009,17.700000000000003,0,10.0,10.299999999999999,15.699999999999996,
869,10.0,0,19.200000000000024,11.699999999999994,17.199999999999996,64.90000000000022,10.599999999999998,41.50000000000009,17.700000000000003,0,10.0,10.299999999999999,15.699999999999996,
870,10.0,0,19.200000000000024,11.699999999999994,17.199999999999996,64.90000000000022,10.599999999999998,41.50000000000009,17.800000000000004,0,10.0,10.299999999999999,15.699999999999996,
