Line,{'+feminine'},{'-feminine'},set()
296,29.600000000000172,32.40000000000021,10.0
297,29.700000000000173,32.40000000000021,10.0
298,29.700000000000173,32.50000000000021,10.0
299,29.800000000000175,32.50000000000021,10.0
300,29.800000000000175,32.600000000000215,10.0
301,29.800000000000175,32.700000000000216,10.0
302,29.800000000000175,32.80000000000022,10.0
303,30.10000000000018,32.80000000000022,10.0
304,30.10000000000018,32.90000000000022,10.0
305,30.10000000000018,33.00000000000022,10.0
306,30.10000000000018,33.10000000000022,10.0
307,30.20000000000018,33.10000000000022,10.0
308,30.300000000000182,33.10000000000022,10.0
309,30.500000000000185,33.10000000000022,10.0
310,30.600000000000186,33.10000000000022,10.0
311,30.700000000000188,33.10000000000022,10.0
312,30.80000000000019,33.10000000000022,10.0
313,31.100000000000193,33.10000000000022,10.0
314,31.400000000000198,33.10000000000022,10.0
315,31.400000000000198,33.20000000000022,10.0
316,31.5000000000002,33.20000000000022,10.0
317,31.5000000000002,33.300000000000225,10.0
318,31.800000000000203,33.300000000000225,10.0
319,31.900000000000205,33.300000000000225,10.0
320,32.20000000000021,33.300000000000225,10.0
321,32.50000000000021,33.300000000000225,10.0
322,32.50000000000021,33.400000000000226,10.0
323,32.50000000000021,33.50000000000023,10.0
324,32.600000000000215,33.50000000000023,10.0
325,32.700000000000216,33.50000000000023,10.0
326,32.700000000000216,33.70000000000023,10.0
327,32.700000000000216,33.80000000000023,10.0
328,32.700000000000216,34.100000000000236,10.0
329,33.00000000000022,34.100000000000236,10.0
330,33.300000000000225,34.100000000000236,10.0
331,33.60000000000023,34.100000000000236,10.0
332,33.60000000000023,34.40000000000024,10.0
333,33.80000000000023,34.40000000000024,10.0
334,34.100000000000236,34.40000000000024,10.0
335,34.100000000000236,34.60000000000024,10.0
336,34.100000000000236,34.90000000000025,10.0
337,34.100000000000236,35.00000000000025,10.0
338,34.20000000000024,35.00000000000025,10.0
339,34.40000000000024,35.00000000000025,10.0
340,34.40000000000024,35.10000000000025,10.0
341,34.50000000000024,35.10000000000025,10.0
342,34.50000000000024,35.20000000000025,10.0
343,34.50000000000024,35.30000000000025,10.0
344,34.700000000000244,35.30000000000025,10.0
345,34.700000000000244,35.400000000000254,10.0
346,34.700000000000244,35.60000000000026,10.0
347,34.700000000000244,35.70000000000026,10.0
348,34.700000000000244,35.80000000000026,10.0
349,34.800000000000246,35.80000000000026,10.0
350,34.90000000000025,35.80000000000026,10.0
351,34.90000000000025,35.90000000000026,10.0
352,34.90000000000025,36.00000000000026,10.0
353,34.90000000000025,36.100000000000264,10.0
354,35.10000000000025,36.100000000000264,10.0
355,35.10000000000025,36.200000000000266,10.0
356,35.400000000000254,36.200000000000266,10.0
357,35.60000000000026,36.200000000000266,10.0
358,35.60000000000026,36.50000000000027,10.0
359,35.70000000000026,36.50000000000027,10.0
360,35.70000000000026,36.60000000000027,10.0
361,35.70000000000026,36.70000000000027,10.0
362,35.80000000000026,36.70000000000027,10.0
363,35.80000000000026,36.800000000000274,10.0
364,36.00000000000026,36.800000000000274,10.0
365,36.00000000000026,36.900000000000276,10.0
366,36.00000000000026,37.10000000000028,10.0
367,36.100000000000264,37.10000000000028,10.0
368,36.40000000000027,37.10000000000028,10.0
369,36.40000000000027,37.20000000000028,10.0
370,36.50000000000027,37.20000000000028,10.0
371,36.60000000000027,37.20000000000028,10.0
372,36.60000000000027,37.30000000000028,10.0
373,36.60000000000027,37.40000000000028,10.0
374,36.900000000000276,37.40000000000028,10.0
375,37.20000000000028,37.40000000000028,10.0
376,37.20000000000028,37.500000000000284,10.0
377,37.20000000000028,37.600000000000286,10.0
378,37.20000000000028,37.70000000000029,10.0
379,37.30000000000028,37.70000000000029,10.0
380,37.30000000000028,38.00000000000029,10.0
381,37.40000000000028,38.00000000000029,10.0
382,37.70000000000029,38.00000000000029,10.0
383,37.70000000000029,38.10000000000029,10.0
384,37.80000000000029,38.10000000000029,10.0
385,37.90000000000029,38.10000000000029,10.0
386,37.90000000000029,38.200000000000294,10.0
387,37.90000000000029,38.5000000000003,10.0
388,37.90000000000029,38.6000000000003,10.0
389,38.00000000000029,38.6000000000003,10.0
390,38.00000000000029,38.900000000000304,10.0
391,38.10000000000029,38.900000000000304,10.0
392,38.10000000000029,39.000000000000306,10.0
393,38.10000000000029,39.10000000000031,10.0
394,38.10000000000029,39.20000000000031,10.0
395,38.10000000000029,39.50000000000031,10.0
396,38.10000000000029,39.600000000000314,10.0
397,38.10000000000029,39.700000000000315,10.0
398,38.4000000000003,39.700000000000315,10.0
399,38.4000000000003,40.00000000000032,10.0
400,38.5000000000003,40.00000000000032,10.0
401,38.8000000000003,40.00000000000032,10.0
402,38.8000000000003,40.10000000000032,10.0
403,38.900000000000304,40.10000000000032,10.0
404,38.900000000000304,40.300000000000324,10.0
405,38.900000000000304,40.400000000000325,10.0
406,38.900000000000304,40.50000000000033,10.0
407,38.900000000000304,40.60000000000033,10.0
408,38.900000000000304,40.90000000000033,10.0
409,39.000000000000306,40.90000000000033,10.0
410,39.10000000000031,40.90000000000033,10.0
411,39.10000000000031,41.000000000000334,10.0
412,39.10000000000031,41.100000000000335,10.0
413,39.40000000000031,41.100000000000335,10.0
414,39.40000000000031,41.20000000000034,10.0
415,39.50000000000031,41.20000000000034,10.0
416,39.50000000000031,41.30000000000034,10.0
417,39.80000000000032,41.30000000000034,10.0
418,39.90000000000032,41.30000000000034,10.0
419,40.00000000000032,41.30000000000034,10.0
420,40.00000000000032,41.40000000000034,10.0
421,40.00000000000032,41.50000000000034,10.0
422,40.300000000000324,41.50000000000034,10.0
423,40.400000000000325,41.50000000000034,10.0
424,40.400000000000325,41.60000000000034,10.0
425,40.400000000000325,41.700000000000344,10.0
426,40.400000000000325,41.800000000000345,10.0
427,40.60000000000033,41.800000000000345,10.0
428,40.70000000000033,41.800000000000345,10.0
429,40.80000000000033,41.800000000000345,10.0
430,41.000000000000334,41.800000000000345,10.0
431,41.30000000000034,41.800000000000345,10.0
432,41.30000000000034,41.90000000000035,10.0
433,41.30000000000034,42.20000000000035,10.0
434,41.60000000000034,42.20000000000035,10.0
435,41.800000000000345,42.20000000000035,10.0
436,41.800000000000345,42.30000000000035,10.0
437,41.800000000000345,42.400000000000354,10.0
438,41.800000000000345,42.500000000000355,10.0
439,41.90000000000035,42.500000000000355,10.0
440,41.90000000000035,42.60000000000036,10.0
441,41.90000000000035,42.80000000000036,10.0
442,42.00000000000035,42.80000000000036,10.0
443,42.10000000000035,42.80000000000036,10.0
444,42.10000000000035,42.90000000000036,10.0
445,42.10000000000035,43.00000000000036,10.0
446,42.30000000000035,43.00000000000036,10.0
447,42.30000000000035,43.100000000000364,10.0
448,42.30000000000035,43.200000000000365,10.0
449,42.500000000000355,43.200000000000365,10.0
450,42.500000000000355,43.30000000000037,10.0
451,42.500000000000355,43.40000000000037,10.0
452,42.80000000000036,43.40000000000037,10.0
453,42.80000000000036,43.50000000000037,10.0
454,42.90000000000036,43.50000000000037,10.0
455,42.90000000000036,43.60000000000037,10.0
456,43.200000000000365,43.60000000000037,10.0
457,43.30000000000037,43.60000000000037,10.0
458,43.40000000000037,43.60000000000037,10.0
459,43.40000000000037,43.70000000000037,10.0
460,43.40000000000037,43.800000000000374,10.0
461,43.40000000000037,43.900000000000375,10.0
462,43.40000000000037,44.00000000000038,10.0
463,43.40000000000037,44.10000000000038,10.0
464,43.40000000000037,44.40000000000038,10.0
465,43.50000000000037,44.40000000000038,10.0
466,43.70000000000037,44.40000000000038,10.0
467,43.800000000000374,44.40000000000038,10.0
468,44.10000000000038,44.40000000000038,10.0
469,44.10000000000038,44.70000000000039,10.0
470,44.10000000000038,44.80000000000039,10.0
471,44.10000000000038,45.10000000000039,10.0
472,44.10000000000038,45.200000000000394,10.0
473,44.10000000000038,45.300000000000395,10.0
474,44.30000000000038,45.300000000000395,10.0
475,44.30000000000038,45.6000000000004,10.0
476,44.40000000000038,45.6000000000004,10.0
477,44.40000000000038,45.7000000000004,10.0
478,44.40000000000038,46.000000000000405,10.0
479,44.40000000000038,46.30000000000041,10.0
480,44.40000000000038,46.60000000000041,10.0
481,44.500000000000384,46.60000000000041,10.0
482,44.500000000000384,46.700000000000415,10.0
483,44.600000000000385,46.700000000000415,10.0
484,44.70000000000039,46.700000000000415,10.0
485,44.70000000000039,46.800000000000416,10.0
486,44.70000000000039,47.00000000000042,10.0
487,44.70000000000039,47.10000000000042,10.0
488,44.80000000000039,47.10000000000042,10.0
489,44.90000000000039,47.10000000000042,10.0
490,45.200000000000394,47.10000000000042,10.0
491,45.5000000000004,47.10000000000042,10.0
492,45.7000000000004,47.10000000000042,10.0
493,45.7000000000004,47.20000000000042,10.0
494,46.000000000000405,47.20000000000042,10.0
495,46.000000000000405,47.30000000000042,10.0
496,46.100000000000406,47.30000000000042,10.0
497,46.100000000000406,47.500000000000426,10.0
498,46.100000000000406,47.70000000000043,10.0
499,46.20000000000041,47.70000000000043,10.0
500,46.30000000000041,47.70000000000043,10.0
501,46.40000000000041,47.70000000000043,10.0
502,46.50000000000041,47.70000000000043,10.0
503,46.50000000000041,47.80000000000043,10.0
504,46.50000000000041,48.100000000000435,10.0
505,46.60000000000041,48.100000000000435,10.0
506,46.700000000000415,48.100000000000435,10.0
507,46.90000000000042,48.100000000000435,10.0
508,47.20000000000042,48.100000000000435,10.0
509,47.500000000000426,48.100000000000435,10.0
510,47.500000000000426,48.40000000000044,10.0
511,47.80000000000043,48.40000000000044,10.0
512,47.80000000000043,48.50000000000044,10.0
513,47.90000000000043,48.50000000000044,10.0
514,47.90000000000043,48.60000000000044,10.0
515,48.00000000000043,48.60000000000044,10.0
516,48.100000000000435,48.60000000000044,10.0
517,48.30000000000044,48.60000000000044,10.0
518,48.40000000000044,48.60000000000044,10.0
519,48.50000000000044,48.60000000000044,10.0
520,48.50000000000044,48.900000000000446,10.0
521,48.60000000000044,48.900000000000446,10.0
522,48.70000000000044,48.900000000000446,10.0
523,48.70000000000044,49.10000000000045,10.0
524,48.800000000000445,49.10000000000045,10.0
525,48.900000000000446,49.10000000000045,10.0
526,49.00000000000045,49.10000000000045,10.0
527,49.00000000000045,49.20000000000045,10.0
528,49.10000000000045,49.20000000000045,10.0
529,49.40000000000045,49.20000000000045,10.0
530,49.500000000000455,49.20000000000045,10.0
531,49.500000000000455,49.30000000000045,10.0
532,49.500000000000455,49.40000000000045,10.0
533,49.600000000000456,49.40000000000045,10.0
534,49.600000000000456,49.500000000000455,10.0
535,49.600000000000456,49.80000000000046,10.0
536,49.70000000000046,49.80000000000046,10.0
537,49.70000000000046,49.90000000000046,10.0
538,49.70000000000046,50.00000000000046,10.0
539,49.80000000000046,50.00000000000046,10.0
540,49.80000000000046,50.10000000000046,10.0
541,50.00000000000046,50.10000000000046,10.0
542,50.00000000000046,50.200000000000465,10.0
543,50.10000000000046,50.200000000000465,10.0
544,50.40000000000047,50.200000000000465,10.0
545,50.40000000000047,50.300000000000466,10.0
546,50.40000000000047,50.60000000000047,10.0
547,50.40000000000047,50.70000000000047,10.0
548,50.50000000000047,50.70000000000047,10.0
549,50.80000000000047,50.70000000000047,10.0
550,51.10000000000048,50.70000000000047,10.0
551,51.40000000000048,50.70000000000047,10.0
552,51.40000000000048,50.900000000000475,10.0
553,51.40000000000048,51.000000000000476,10.0
554,51.50000000000048,51.000000000000476,10.0
555,51.50000000000048,51.20000000000048,10.0
556,51.50000000000048,51.30000000000048,10.0
557,51.600000000000485,51.30000000000048,10.0
558,51.600000000000485,51.600000000000485,10.0
559,51.700000000000486,51.600000000000485,10.0
560,52.00000000000049,51.600000000000485,10.0
561,52.00000000000049,51.700000000000486,10.0
562,52.00000000000049,51.90000000000049,10.0
563,52.00000000000049,52.20000000000049,10.0
564,52.300000000000495,52.20000000000049,10.0
565,52.400000000000496,52.20000000000049,10.0
566,52.5000000000005,52.20000000000049,10.0
567,52.5000000000005,52.300000000000495,10.0
568,52.5000000000005,52.6000000000005,10.0
569,52.5000000000005,52.9000000000005,10.0
570,52.5000000000005,53.000000000000504,10.0
571,52.5000000000005,53.100000000000506,10.0
572,52.6000000000005,53.100000000000506,10.0
573,52.6000000000005,53.20000000000051,10.0
574,52.7000000000005,53.20000000000051,10.0
575,53.000000000000504,53.20000000000051,10.0
576,53.100000000000506,53.20000000000051,10.0
577,53.100000000000506,53.30000000000051,10.0
578,53.40000000000051,53.30000000000051,10.0
579,53.700000000000514,53.30000000000051,10.0
580,53.800000000000516,53.30000000000051,10.0
581,53.90000000000052,53.30000000000051,10.0
582,54.00000000000052,53.30000000000051,10.0
583,54.20000000000052,53.30000000000051,10.0
584,54.30000000000052,53.30000000000051,10.0
585,54.500000000000526,53.30000000000051,10.0
586,54.500000000000526,53.40000000000051,10.0
587,54.60000000000053,53.40000000000051,10.0
588,54.60000000000053,53.700000000000514,10.0
589,54.70000000000053,53.700000000000514,10.0
590,54.70000000000053,53.800000000000516,10.0
591,54.90000000000053,53.800000000000516,10.0
592,54.90000000000053,53.90000000000052,10.0
593,54.90000000000053,54.10000000000052,10.0
594,54.90000000000053,54.400000000000524,10.0
595,55.00000000000053,54.400000000000524,10.0
596,55.30000000000054,54.400000000000524,10.0
597,55.50000000000054,54.400000000000524,10.0
598,55.60000000000054,54.400000000000524,10.0
